,time,fights_f1,win_proportion_f2,height_diff,reach_diff,outcome
5486,103,9.0,0.5,1.0,-1.0,1.0
5487,300,10.0,0.5,3.0,-2.0,0.0
5488,79,17.0,0.5,0.0,3.0,1.0
5492,218,7.0,0.6666666666666666,-7.0,-7.0,1.0
5493,250,1.0,0.6666666666666666,1.0,0.0,0.0
5494,22,14.0,0.6666666666666666,5.0,3.0,1.0
5495,91,2.0,1.0,-2.0,-3.0,1.0
5496,300,6.0,1.0,-3.0,-3.0,1.0
5497,300,5.0,0.5,0.0,-4.0,1.0
5498,73,1.0,0.5,2.0,0.0,0.0
5499,300,1.0,0.5,-1.0,-3.0,0.0
5500,121,6.0,0.5,-3.0,-2.0,1.0
5501,63,5.0,0.6666666666666666,-6.0,-2.0,1.0
5502,300,2.0,0.6666666666666666,0.0,2.0,0.0
5503,190,3.0,0.6666666666666666,-1.0,1.0,1.0
5504,122,19.0,1.0,-2.0,2.0,1.0
5506,300,7.0,1.0,-1.0,3.0,1.0
5507,300,16.0,1.0,-1.0,-3.0,1.0
5508,178,14.0,0.0,-1.0,-4.0,0.0
5509,107,1.0,0.0,1.0,0.0,0.0
5510,300,5.0,0.0,5.0,5.0,0.0
5512,300,15.0,0.5,2.0,3.0,1.0
5513,273,4.0,0.5,3.0,-1.0,0.0
5516,87,12.0,1.0,-1.0,-3.0,1.0
5517,300,2.0,0.3333333333333333,0.0,0.0,1.0
5518,300,6.0,0.3333333333333333,-3.0,-4.0,0.0
5519,300,4.0,0.3333333333333333,-1.0,-4.0,0.0
5520,77,9.0,0.6666666666666666,3.0,3.0,1.0
5521,20,3.0,0.6666666666666666,1.0,3.0,1.0
5522,300,1.0,0.6666666666666666,4.0,5.0,0.0
5525,300,4.0,0.6666666666666666,2.0,8.0,1.0
5526,300,6.0,0.6666666666666666,-1.0,-4.0,1.0
5527,273,4.0,0.6666666666666666,2.0,2.0,0.0
5528,292,6.0,0.6666666666666666,0.0,-4.0,1.0
5529,300,6.0,0.6666666666666666,1.0,-5.0,1.0
5531,94,6.0,1.0,0.0,1.0,1.0
5532,300,18.0,1.0,3.0,1.0,1.0
5533,270,10.0,1.0,0.0,-3.0,1.0
5539,300,1.0,1.0,-3.0,-5.0,1.0
5540,300,21.0,1.0,0.0,-1.0,1.0
5541,300,5.0,0.0,-4.0,-6.0,0.0
5542,300,7.0,1.0,-1.0,-3.0,1.0
5543,300,2.0,1.0,1.0,1.0,1.0
5544,135,4.0,1.0,0.0,0.0,1.0
5545,300,9.0,1.0,-1.0,3.0,1.0
5548,300,8.0,1.0,4.0,5.0,1.0
5549,300,15.0,1.0,3.0,7.0,1.0
5550,47,7.0,0.6666666666666666,2.0,-1.0,1.0
5551,21,4.0,0.6666666666666666,4.0,3.0,1.0
5552,185,2.0,0.6666666666666666,0.0,0.0,0.0
5553,228,1.0,1.0,-1.0,-5.0,1.0
5558,113,17.0,1.0,-2.0,-1.0,1.0
5559,300,5.0,0.75,-5.0,-3.0,1.0
5560,300,1.0,0.75,-1.0,1.0,0.0
5561,300,11.0,0.75,0.0,1.0,1.0
5562,300,20.0,0.75,0.0,-2.0,1.0
5565,256,4.0,0.3333333333333333,1.0,6.0,0.0
5566,300,5.0,0.3333333333333333,1.0,5.0,1.0
5567,300,2.0,0.3333333333333333,-5.0,0.0,0.0
5568,218,6.0,0.0,-1.0,1.0,0.0
5569,300,2.0,0.0,-6.0,-3.0,0.0
5574,112,9.0,1.0,2.0,-1.0,1.0
5575,300,11.0,1.0,3.0,0.0,1.0
5576,280,8.0,1.0,1.0,-2.0,1.0
5577,27,4.0,0.0,0.0,1.0,0.0
5578,300,14.0,0.3333333333333333,1.0,1.0,0.0
5579,300,1.0,0.3333333333333333,3.0,1.0,0.0
5580,257,8.0,0.3333333333333333,-1.0,0.0,1.0
5581,300,4.0,1.0,2.0,2.0,1.0
5582,217,7.0,1.0,-5.0,-3.0,1.0
5583,159,4.0,1.0,5.0,8.0,1.0
5584,270,4.0,1.0,3.0,-1.0,1.0
5585,300,3.0,0.0,0.0,1.0,0.0
5586,118,15.0,0.6666666666666666,-2.0,-2.0,1.0
5588,300,2.0,0.6666666666666666,-5.0,-5.0,1.0
5589,300,3.0,0.0,0.0,2.0,0.0
5591,300,2.0,0.0,1.0,-4.0,0.0
5592,48,9.0,1.0,-2.0,2.0,1.0
5593,241,7.0,1.0,-3.0,-5.0,1.0
5594,300,4.0,0.0,6.0,10.0,0.0
5595,300,3.0,0.0,1.0,0.0,0.0
5596,65,10.0,1.0,0.0,-1.0,1.0
5597,300,3.0,0.0,-1.0,-1.0,0.0
5598,300,2.0,0.0,2.0,0.0,0.0
5599,108,2.0,0.0,-1.0,-1.0,0.0
5600,90,6.0,1.0,3.0,0.0,1.0
5601,97,3.0,0.75,2.0,4.0,1.0
5602,81,17.0,0.75,-2.0,-1.0,1.0
5603,66,1.0,0.75,1.0,-1.0,0.0
5604,150,8.0,0.75,-1.0,-5.0,1.0
5607,300,6.0,1.0,2.0,4.0,1.0
5608,299,4.0,0.5,-3.0,4.0,1.0
5609,300,3.0,0.5,-4.0,2.0,0.0
5610,198,18.0,0.0,1.0,1.0,0.0
5611,300,4.0,1.0,1.0,-1.0,1.0
5613,114,11.0,0.5,0.0,2.0,1.0
5614,29,1.0,0.5,-1.0,-1.0,0.0
5615,101,9.0,1.0,-4.0,-4.0,1.0
5616,67,6.0,1.0,2.0,2.0,1.0
5617,300,2.0,0.5,2.0,1.0,1.0
5618,295,1.0,0.5,1.0,0.0,0.0
5619,300,4.0,1.0,4.0,13.0,1.0
5620,228,24.0,1.0,4.0,3.0,1.0
5623,179,5.0,1.0,-1.0,6.0,1.0
5624,300,5.0,1.0,-3.0,-1.0,1.0
5625,300,1.0,1.0,-2.0,0.0,1.0
5626,202,6.0,0.6666666666666666,1.0,1.0,1.0
5627,300,1.0,0.6666666666666666,-1.0,-4.0,0.0
5628,267,9.0,0.6666666666666666,0.0,2.0,1.0
5629,300,14.0,1.0,0.0,-3.0,1.0
5633,153,9.0,1.0,-1.0,1.0,1.0
5634,242,10.0,1.0,2.0,6.0,1.0
5635,225,3.0,0.6666666666666666,-1.0,1.0,1.0
5636,300,2.0,0.6666666666666666,3.0,3.0,0.0
5637,90,5.0,0.6666666666666666,2.0,3.0,1.0
5639,235,14.0,0.5,4.0,3.0,1.0
5640,63,9.0,0.5,-9.0,-9.0,0.0
5641,153,6.0,1.0,-5.0,-1.0,1.0
5642,144,1.0,1.0,-4.0,0.0,1.0
5643,300,6.0,0.5,-2.0,-2.0,0.0
5644,195,4.0,0.5,-3.0,-1.0,1.0
5648,131,17.0,0.5,3.0,4.0,0.0
5649,101,2.0,0.5,2.0,-3.0,1.0
5650,300,4.0,1.0,-2.0,-4.0,1.0
5651,300,4.0,1.0,3.0,-2.0,1.0
5652,300,6.0,1.0,-1.0,-5.0,1.0
5653,300,3.0,1.0,-4.0,-6.0,1.0
5656,93,8.0,1.0,3.0,3.0,1.0
5657,300,10.0,1.0,-3.0,-2.0,1.0
5658,108,4.0,1.0,-2.0,-5.0,1.0
5659,300,9.0,1.0,2.0,1.0,1.0
5660,127,9.0,1.0,2.0,0.0,1.0
5664,133,6.0,0.5,2.0,1.0,1.0
5665,130,2.0,0.5,0.0,-1.0,0.0
5671,300,8.0,1.0,0.0,4.0,1.0
5672,300,3.0,1.0,-1.0,2.0,1.0
5673,67,1.0,1.0,0.0,0.0,1.0
5675,300,20.0,0.6666666666666666,-2.0,-2.0,1.0
5676,247,1.0,0.6666666666666666,-3.0,2.0,0.0
5677,289,4.0,0.6666666666666666,-4.0,3.0,1.0
5678,300,3.0,0.0,1.0,4.0,0.0
5679,113,5.0,0.6666666666666666,0.0,0.0,1.0
5680,162,3.0,0.6666666666666666,2.0,6.0,0.0
5681,204,4.0,0.6666666666666666,-2.0,3.0,1.0
5682,300,3.0,0.5,0.0,-1.0,0.0
5683,243,1.0,0.5,3.0,1.0,1.0
5684,269,6.0,0.0,0.0,-1.0,0.0
5685,300,2.0,1.0,-5.0,-2.0,1.0
5686,300,7.0,1.0,2.0,1.0,1.0
5688,284,11.0,1.0,3.0,2.0,1.0
5689,300,6.0,1.0,0.0,-1.0,1.0
5693,300,5.0,1.0,1.0,-3.0,1.0
5694,83,1.0,1.0,-2.0,-3.0,1.0
5696,128,6.0,1.0,3.0,2.0,1.0
5697,300,5.0,1.0,0.0,2.0,1.0
5699,300,4.0,1.0,-2.0,-5.0,1.0
5703,300,5.0,0.0,2.0,3.0,0.0
5704,300,27.0,1.0,0.0,-4.0,1.0
5705,167,10.0,1.0,0.0,5.0,1.0
5706,45,5.0,1.0,-5.0,-5.0,1.0
5707,199,2.0,0.0,-1.0,-6.0,0.0
5708,76,4.0,1.0,2.0,5.0,1.0
5709,181,3.0,1.0,-2.0,-3.0,1.0
5710,220,19.0,1.0,-3.0,-1.0,1.0
5712,300,7.0,1.0,3.0,1.0,1.0
5713,130,9.0,1.0,0.0,-2.0,1.0
5714,69,2.0,1.0,0.0,0.0,1.0
5715,114,8.0,1.0,-2.0,-3.0,1.0
5716,143,2.0,1.0,-3.0,-3.0,1.0
5717,300,4.0,1.0,-4.0,-3.0,1.0
5720,300,13.0,1.0,-1.0,-1.0,1.0
5721,300,3.0,1.0,-2.0,-3.0,1.0
