,time,fights_f1,win_proportion_f2,height_diff,reach_diff,kd,ctrl,sigster_throw,sigster_land,total_str_throw,td_land,leg_throw,weightclass_hw,weightclass_lhw,weightclass_mw,weightclass_wbw,method_sub,method_tko_doc,round_x_5,stance_x_Orthodox,stance_y_Orthodox,outcome
83,300,6.0,0.5714285714285714,-3.0,-4.0,0.004329004329004321,-1.1601731601731622,-1.629870129870131,6.794372294372291,-1.8874458874458888,0.448051948051948,0.5887445887445888,0,0,0,0,0,0,0,0,1,0.0
84,300,3.0,0.5714285714285714,1.0,5.0,0.219435736677116,1.053291536050157,4.227272727272727,20.456112852664578,0.9467084639498431,-0.2021943573667712,0.7398119122257054,0,0,0,0,0,0,0,1,1,0.0
85,300,9.0,0.5714285714285714,1.0,3.0,-0.03962703962703963,69.51748251748252,-2.900932400932401,-1.2972027972028002,-0.722610722610721,1.9242424242424243,1.6363636363636365,0,0,0,0,0,0,0,1,1,1.0
86,7,2.0,0.5714285714285714,0.0,1.0,-0.09090909090909091,95.53030303030303,-6.1893939393939394,-4.431818181818183,-1.8636363636363633,1.3409090909090908,-1.1969696969696968,0,0,0,0,0,0,0,1,1,0.0
87,300,4.0,0.5714285714285714,2.0,4.0,-0.05090909090909091,80.36363636363636,-6.412727272727274,-10.161818181818184,-1.163636363636364,2.3509090909090906,-0.20363636363636362,0,0,0,0,0,0,0,0,1,1.0
88,224,8.0,0.5714285714285714,0.0,3.0,0.11961722488038276,0.25837320574162703,-2.509569377990431,0.6339712918660254,-5.4688995215311,0.16985645933014354,1.2153110047846891,0,0,0,0,0,0,0,1,1,1.0
89,300,7.0,0.4,3.0,4.0,-0.10013175230566534,23.79973649538867,3.387351778656127,0.6455862977602109,8.156785243741762,-0.691699604743083,3.2753623188405796,0,0,0,0,0,0,0,1,1,1.0
90,300,10.0,0.4,1.0,4.0,0.0,12.0,-1.2608695652173925,-1.1304347826086953,-0.8260869565217401,-0.3913043478260869,2.0434782608695654,0,0,0,0,0,0,0,1,1,0.0
91,300,8.0,0.4,-1.0,0.0,0.06311360448807854,-4.9705469845722305,1.897615708274893,5.969144460028048,3.8302945301542763,-1.3632538569424963,3.866760168302945,0,0,0,0,0,0,0,1,1,0.0
92,201,2.0,0.4,-1.0,5.0,-0.06793478260869565,-3.1358695652173907,4.478260869565217,12.505434782608695,9.467391304347824,-1.4076086956521738,0.7961956521739131,0,0,0,0,0,0,0,1,1,0.0
93,300,6.0,0.4,0.0,5.0,-0.09472049689440994,4.953416149068325,10.692546583850932,12.66614906832298,15.217391304347824,-1.7111801242236024,6.0729813664596275,0,0,0,0,0,0,0,1,1,1.0
94,274,7.0,0.6666666666666666,-2.0,-5.0,-0.14616755793226383,-11.939393939393938,7.026737967914439,10.57397504456328,3.2923351158645247,0.5026737967914437,1.2549019607843137,0,0,0,0,1,0,0,1,1,1.0
95,90,18.0,0.6666666666666666,-4.0,-7.0,-0.10294117647058824,-1.676470588235297,2.9558823529411757,3.8529411764705905,-1.867647058823529,0.1470588235294118,-0.7058823529411764,0,0,0,0,0,0,0,0,1,1.0
96,167,1.0,0.6666666666666666,-2.0,-3.0,-0.03361344537815128,-52.142857142857146,1.4033613445378155,-1.5126050420168085,-6.789915966386555,-0.5882352941176471,2.445378151260504,0,0,0,0,0,0,0,1,1,0.0
97,300,7.0,0.5,0.0,0.0,-0.10127591706539074,37.69218500797449,-4.906698564593299,-20.669059011164272,-0.8500797448165898,0.6435406698564592,1.614035087719298,0,0,0,0,0,0,0,1,1,1.0
98,300,8.0,0.5,0.0,2.0,-0.01157894736842105,34.391578947368416,-6.355789473684208,-13.74421052631579,-4.489473684210527,0.9326315789473683,0.2873684210526313,0,0,0,0,0,0,0,1,1,0.0
99,246,11.0,0.5,-3.0,-1.0,-0.07894736842105263,53.973684210526315,-8.026315789473683,-28.31578947368421,-4.947368421052634,1.3421052631578947,2.684210526315789,0,0,0,0,0,0,0,1,1,0.0
100,169,9.0,0.5,-2.0,-1.0,0.07772337821297431,40.375764993880054,-9.466952264381883,-25.102815177478575,-5.940636474908203,0.4596083231334149,1.3078335373317014,0,0,0,0,0,0,0,1,1,0.0
101,300,10.0,0.5,0.0,-3.0,-0.04269005847953215,7.353801169590643,10.873099415204681,12.99356725146199,11.610526315789471,-0.2807017543859649,1.0807017543859647,0,0,0,0,0,0,1,1,1,1.0
102,300,4.0,0.5,2.0,1.0,-0.13157894736842105,85.19407894736842,-0.06578947368420884,-11.184210526315788,3.8355263157894726,2.5526315789473686,2.8223684210526314,0,0,0,0,0,0,0,1,1,1.0
103,58,7.0,0.2,4.0,0.0,-0.09090909090909091,11.575757575757578,2.7272727272727266,1.2727272727272734,1.9393939393939377,0.5757575757575757,2.212121212121212,0,0,0,0,0,0,0,1,1,0.0
104,198,12.0,0.2,-1.0,-4.0,-0.09090909090909091,28.555555555555557,2.010101010101007,6.717171717171716,2.0606060606060623,1.8282828282828283,1.191919191919192,0,0,0,0,0,0,0,1,1,0.0
105,149,14.0,0.2,-1.0,-6.0,-0.0021645021645021745,66.65800865800865,4.532467532467532,6.5432900432900425,8.666666666666668,2.5086580086580086,2.3549783549783547,0,0,0,0,0,0,0,1,1,0.0
106,300,4.0,0.2,1.0,-3.0,0.04007820136852394,-14.065493646138808,3.0439882697947205,11.59628543499511,-2.419354838709676,0.7106549364613881,0.6744868035190614,0,0,0,0,0,0,1,0,1,1.0
107,7,4.0,0.2,1.0,-4.0,0.04545454545454544,-15.540404040404042,0.15151515151514872,0.09090909090909349,0.5555555555555571,-0.3484848484848485,-0.398989898989899,0,0,0,0,0,0,0,1,1,0.0
108,300,7.0,0.25,3.0,-2.0,-0.020202020202020193,21.686868686868692,-7.417508417508417,-19.424242424242422,-5.323232323232322,-1.3367003367003365,-1.7306397306397305,0,0,0,0,0,0,0,0,1,1.0
109,64,11.0,0.25,3.0,0.0,0.037825059101654845,-0.37825059101653835,-1.1615445232466506,-3.0496453900709213,-8.11111111111111,-1.234830575256107,0.3892828999211977,0,0,0,0,0,0,0,0,1,0.0
110,300,8.0,0.25,2.0,-2.0,-0.048611111111111105,-24.232638888888886,-6.28587962962963,-14.635416666666664,-11.92361111111111,-0.7268518518518516,-1.0289351851851851,0,0,0,0,0,0,0,0,1,0.0
111,300,4.0,0.25,-1.0,-2.0,-0.1111111111111111,-61.359477124183,-5.688453159041394,-5.019607843137251,-14.287581699346404,-1.3812636165577339,-0.7145969498910674,0,0,0,0,0,0,0,1,1,0.0
112,158,7.0,0.5714285714285714,1.0,0.0,0.09090909090909091,79.0942760942761,-0.1212121212121211,-9.313131313131315,10.824915824915825,0.32996632996633,-1.323232323232323,0,0,0,0,1,0,0,0,1,1.0
114,300,11.0,0.5714285714285714,1.0,2.0,0.14893617021276595,57.029156816390866,6.134751773049645,7.061465721040186,8.037037037037036,0.43183609141055945,0.7966903073286051,0,0,0,0,0,0,0,0,1,1.0
115,25,17.0,0.5714285714285714,1.0,3.0,0.15492957746478872,-29.749087115284297,9.117370892018778,23.134585289514867,6.628586332811684,-0.8189880020865936,1.1940532081377153,0,0,0,0,1,0,0,0,1,0.0
116,300,9.0,0.5714285714285714,1.0,1.0,0.07017543859649122,-6.148148148148145,18.929824561403507,29.093567251461984,19.30019493177388,-0.29044834307992196,3.1345029239766085,0,0,0,0,0,0,0,1,1,0.0
117,284,2.0,0.5714285714285714,2.0,3.0,0.36363636363636365,58.063973063973066,11.212121212121213,14.444444444444443,19.67340067340067,2.087542087542088,1.4949494949494953,0,0,0,0,0,0,0,0,1,1.0
118,300,4.0,0.5714285714285714,1.0,4.0,0.047619047619047616,7.804232804232804,6.476190476190476,12.730158730158728,12.227513227513226,0.005291005291005346,0.6031746031746033,0,0,0,0,0,0,0,1,1,1.0
119,145,7.0,0.5,-2.0,-5.0,-0.09659090909090909,76.95075757575758,-11.99621212121212,-28.215909090909093,-5.899621212121211,0.8484848484848485,-4.212121212121213,0,0,0,0,1,0,0,0,0,1.0
120,153,8.0,0.5,-4.0,-5.0,-0.10178571428571428,-13.482142857142854,-6.494047619047619,-6.915476190476191,-12.344642857142858,-0.03809523809523807,-3.40952380952381,0,0,0,0,0,0,0,0,0,1.0
121,180,27.0,0.5,-4.0,-4.0,-0.125,7.15625,-9.364583333333332,-15.072916666666668,-12.572916666666668,0.36458333333333337,-1.979166666666667,0,0,0,0,0,0,0,0,0,0.0
122,139,19.0,0.5,-1.0,0.0,0.023026315789473673,-34.58552631578947,-3.4451754385964897,-3.7609649122807056,-10.88486842105263,-0.3771929824561403,-0.0482456140350882,0,0,0,0,0,0,0,1,0,1.0
123,300,5.0,0.5,3.0,2.0,0.11249999999999999,-17.225,0.24166666666666714,1.0916666666666615,-3.3874999999999993,-0.2666666666666666,-3.366666666666667,0,0,0,0,0,0,0,0,0,0.0
124,300,8.0,0.5,-2.0,-5.0,-0.020833333333333343,-34.26785714285714,-3.779761904761905,-0.005952380952386704,-11.37797619047619,0.3571428571428571,-2.0952380952380953,0,0,0,0,0,0,0,1,0,0.0
125,300,21.0,0.5,-3.0,-3.0,0.0009057971014492794,9.27355072463768,1.7047101449275388,1.6431159420289845,-1.991847826086957,0.4347826086956522,-2.1159420289855078,0,0,0,0,0,0,1,0,0,1.0
126,300,5.0,0.5,-1.0,-5.0,-0.11773255813953488,-14.950581395348834,-4.464147286821703,-5.690891472868216,-8.896802325581394,-0.3410852713178294,-0.8294573643410854,0,0,0,0,0,0,1,1,0,0.0
127,300,6.0,0.5,-1.0,-4.0,-0.1125,-28.75,-0.7333333333333307,1.0166666666666657,-2.9624999999999986,0.13333333333333341,0.958333333333333,0,0,0,0,0,0,0,1,0,1.0
128,153,7.0,0.5,3.0,1.0,-0.03935185185185186,-33.95833333333333,-4.726851851851851,-1.56944444444445,-10.094907407407408,-0.4444444444444444,-2.1481481481481484,0,0,0,0,0,0,0,1,0,0.0
129,253,6.0,0.5,-1.0,-2.0,-0.1875,52.46590909090909,-10.753787878787877,-19.185606060606062,-6.27840909090909,0.8333333333333334,-3.8484848484848486,0,0,0,0,0,0,0,1,0,0.0
130,300,3.0,0.5,-4.0,-4.0,-0.08223684210526316,-9.414473684210527,-4.7872807017543835,-6.405701754385966,-6.529605263157894,0.912280701754386,-2.6140350877192984,0,0,0,0,0,0,0,1,0,1.0
131,300,7.0,0.6666666666666666,4.0,0.0,0.09090909090909091,83.0463458110517,-1.7290552584670227,-14.40463458110517,8.964349376114082,0.044563279857397387,-1.0160427807486632,0,0,0,0,0,0,0,0,1,1.0
132,50,4.0,0.6666666666666666,2.0,-2.0,0.0,-26.0,14.588235294117649,14.823529411764703,23.705882352941178,-1.3529411764705883,3.764705882352941,0,0,0,0,1,0,0,1,1,0.0
133,300,8.0,0.6666666666666666,6.0,2.0,0.02702702702702703,3.903020667726551,-0.5087440381558039,-4.809220985691574,-2.1748807631160574,-0.4976152623211447,-0.767885532591415,0,0,0,0,0,0,0,1,1,1.0
134,57,7.0,0.5,0.0,-1.0,0.06105834464043419,34.769787426503854,1.24197195838987,-10.951605608322026,6.8475802804161034,-0.828132066938037,-0.18724559023066484,0,0,0,0,0,0,0,0,0,1.0
135,300,4.0,0.5,-2.0,0.0,0.08126036484245439,-25.139303482587053,4.529850746268657,7.361525704809289,2.1152570480928716,-0.23217247097844096,-0.030679933665008208,0,0,0,0,0,0,0,1,0,0.0
136,300,27.0,0.5,-2.0,0.0,0.03264925373134328,-35.024720149253724,3.8736007462686572,2.1913868159203993,0.17428482587064664,-1.3120335820895521,2.0457089552238807,0,0,0,0,0,0,0,0,0,1.0
137,157,15.0,0.5,1.0,5.0,0.021873391662377766,-84.58183221821925,13.822954194544518,21.581832218219247,8.145908389089037,-1.9984559958826555,3.9788986103962944,0,0,0,0,1,0,0,1,0,1.0
138,300,2.0,0.5,0.0,2.0,0.022780832678711702,-74.54281225451689,9.135113904163394,11.069128043990574,2.2175962293794207,-1.2906520031421838,1.989787902592302,0,0,0,0,0,0,0,0,0,1.0
139,300,6.0,0.5,1.0,-1.0,-0.029850746268656716,-6.459816303099885,6.1836969001148105,14.844431687715272,0.8289322617680845,0.11825487944890956,1.204362801377727,0,0,0,0,0,0,0,0,0,0.0
140,300,2.0,0.5,-2.0,-1.0,0.07729211087420042,31.801172707889137,1.886993603411515,-3.2297441364605532,6.9882729211087415,-0.7718550106609807,0.0010660980810235365,0,0,0,0,0,0,0,1,0,0.0
141,253,1.0,0.5,-3.0,-1.0,-0.029850746268656716,10.30514096185739,0.8817025981205084,-10.15699281370923,0.6522940851299062,0.02708678828081812,3.4693200663349915,0,0,0,0,0,0,0,0,0,0.0
145,300,8.0,0.6,-1.0,1.0,0.029090909090909084,-7.1490909090909085,-8.767272727272726,-4.060000000000002,-19.290909090909093,0.789090909090909,-2.705454545454546,0,0,0,0,0,0,0,1,0,1.0
146,300,10.0,0.6,-3.0,-1.0,0.03952569169960474,-15.648221343873516,-11.966403162055336,-12.76086956521739,-24.634387351778656,0.800395256916996,-2.6106719367588935,0,0,0,0,0,0,0,1,0,1.0
147,300,1.0,0.6,-4.0,-2.0,-0.09090909090909091,64.23376623376623,-14.798701298701298,-29.357142857142858,-23.30519480519481,2.1233766233766236,-3.902597402597403,0,0,0,0,0,0,0,0,0,0.0
148,300,11.0,0.6,-4.0,-2.0,-0.038277511961722493,12.43301435406699,-10.437799043062201,-18.63157894736842,-19.7488038277512,1.1985645933014353,-0.30861244019138834,0,0,0,0,0,0,0,1,0,1.0
150,85,4.0,1.0,0.0,3.0,0.3,44.599999999999994,-9.7,-22.2,-7.5,0.30000000000000004,-0.6,0,0,0,0,0,0,0,0,1,1.0
151,300,2.0,1.0,-1.0,1.0,0.0,37.57777777777778,0.68888888888889,-1.2222222222222214,0.4888888888888907,2.6666666666666665,2.9555555555555553,0,0,0,0,0,0,0,0,1,1.0
153,200,6.0,0.2857142857142857,-4.0,-1.0,0.0285204991087344,-13.942959001782533,2.2673796791443834,-0.04456327985739961,1.0017825311942978,0.3796791443850269,-0.9019607843137254,0,0,0,0,1,0,0,1,1,0.0
154,300,9.0,0.2857142857142857,-2.0,-1.0,0.17899929527836506,2.683579985905567,-4.560253699788584,-4.4337561663143035,-5.090556730091613,-0.18393234672304437,-0.30620155038759655,0,0,0,0,0,0,0,1,1,0.0
155,44,6.0,0.2857142857142857,-4.0,-2.0,0.05541125541125541,-10.832034632034635,-2.3662337662337656,-2.8151515151515127,-5.882251082251081,-0.7623376623376623,-1.6666666666666665,0,0,0,0,0,0,0,1,1,1.0
156,255,19.0,0.2857142857142857,-3.0,-2.0,0.11723795330352707,-25.273720814704422,4.812220566318928,6.566815697963236,2.667163437655244,-0.6810730253353203,1.234972677595629,0,0,0,0,1,0,0,1,1,0.0
157,179,4.0,0.2857142857142857,-3.0,-3.0,0.13098729227761485,-25.641251221896386,0.31671554252199385,10.323558162267837,-4.358748778103614,0.13489736070381242,-1.5376344086021505,0,0,0,0,1,0,0,0,1,1.0
158,210,2.0,0.2857142857142857,-2.0,-3.0,-0.030303030303030304,62.93939393939394,-10.623376623376624,-24.372294372294373,-10.510822510822509,0.7662337662337664,-0.5238095238095237,0,0,0,0,1,0,0,1,1,0.0
160,300,10.0,0.625,6.0,8.0,0.051470588235294115,-10.023529411764706,4.061764705882352,7.455882352941174,2.3955882352941167,-0.16029411764705892,1.6691176470588236,0,0,0,0,0,0,0,1,0,1.0
161,300,16.0,0.625,-1.0,-1.0,0.017379679144385027,-38.05080213903743,2.040552584670232,9.11497326203208,0.8114973262032059,-0.09893048128342252,1.5062388591800355,0,0,0,0,0,0,0,1,0,0.0
162,300,10.0,0.625,1.0,1.0,-0.043678665496049165,35.48244073748902,-5.868086040386304,-4.6000877963125575,-1.8391132572431985,1.6079894644424932,-1.064091308165057,0,0,0,0,0,0,0,0,0,1.0
163,300,10.0,0.625,4.0,5.0,-0.04852941176470588,54.851470588235294,-6.838235294117647,-13.269117647058827,-1.279411764705884,1.1397058823529411,-1.1558823529411764,0,0,0,0,0,0,0,0,0,1.0
164,163,7.0,0.625,1.0,1.0,0.07647058823529411,-20.3735294117647,5.661764705882353,15.105882352941173,3.2705882352941167,-0.18529411764705883,2.394117647058823,0,0,0,0,0,0,0,1,0,0.0
165,300,7.0,0.625,6.0,6.0,0.07461873638344226,-40.65686274509804,2.643246187363834,11.09477124183006,0.8131808278867076,-0.5130718954248367,0.8126361655773422,0,0,0,0,0,0,0,1,0,1.0
168,92,27.0,0.5833333333333334,-5.0,-2.0,-0.18441358024691357,29.163966049382715,-8.736496913580247,-15.18248456790123,-5.724922839506174,0.006558641975308532,-2.411265432098766,0,0,0,0,1,0,0,0,1,1.0
169,300,15.0,0.5833333333333334,-2.0,3.0,-0.1951894423158791,-20.3931460195828,1.2128565346956144,4.207960834397618,2.246700723712216,-0.6798637718177949,-0.47807577692635217,0,0,0,0,0,1,0,1,1,1.0
170,300,8.0,0.5833333333333334,-3.0,-3.0,-0.08024691358024691,-12.260141093474427,-3.1516754850088198,-0.11552028218694943,-4.529982363315696,-0.0008818342151677427,-2.5273368606701943,0,0,0,0,0,0,1,1,1,0.0
171,300,11.0,0.5833333333333334,-3.0,-1.0,-0.16848220769789396,3.0689905591866378,-6.5018155410312275,-14.41103848946986,-1.9179375453885257,-0.6325344952795935,-2.9419026870007268,0,0,0,0,0,0,0,1,1,1.0
172,155,11.0,0.5833333333333334,-3.0,-1.0,-0.16848220769789396,3.0689905591866378,-6.5018155410312275,-14.41103848946986,-1.9179375453885257,-0.6325344952795935,-2.9419026870007268,0,0,0,0,0,0,0,1,1,1.0
173,300,9.0,0.5833333333333334,-2.0,1.0,-0.10802469135802467,-1.825617283950617,-3.0524691358024683,-7.234567901234563,-1.6589506172839492,-0.705246913580247,-4.307098765432099,0,0,0,0,0,0,0,0,1,1.0
174,300,10.0,0.5833333333333334,-1.0,3.0,-0.19135802469135801,10.7716049382716,-0.13580246913580396,2.543209876543216,10.702160493827158,-0.08024691358024705,-3.223765432098766,0,0,0,0,0,0,0,0,1,1.0
175,142,7.0,0.5833333333333334,-7.0,-3.0,-0.10691358024691355,17.182716049382712,-4.200246913580248,7.992098765432104,8.040493827160493,-0.22469135802469142,0.04123456790123381,0,0,0,0,1,0,0,1,1,0.0
176,40,5.0,0.5833333333333334,-4.0,1.0,0.21737213403880074,1.132716049382715,-0.18738977072310448,-2.5679012345678984,4.624779541446209,-0.7032627865961201,-2.3130511463844803,0,0,0,0,0,0,0,0,1,1.0
177,122,6.0,0.5833333333333334,-4.0,-2.0,-0.12926652142338416,59.559186637618005,-3.913580246913579,-3.254175744371821,3.1801016702977485,0.6027596223674654,-2.6673928830791582,0,0,0,0,0,0,0,0,1,0.0
178,300,1.0,0.5833333333333334,-3.0,0.0,-0.24691358024691357,24.507716049382715,-10.955246913580247,-20.5679012345679,-8.339506172839506,0.10030864197530853,-2.598765432098766,0,0,0,0,0,0,0,1,1,0.0
180,53,6.0,0.3333333333333333,1.0,0.0,-0.0225,-18.83625,13.216249999999999,40.52875,13.6325,-0.44500000000000006,-0.11624999999999996,0,0,0,0,0,0,0,0,0,0.0
181,300,7.0,0.3333333333333333,3.0,3.0,-0.01371951219512195,-10.65625,1.119664634146341,11.480945121951223,-0.8704268292682933,-1.3201219512195121,1.112042682926829,0,0,0,0,0,0,0,1,0,0.0
182,300,11.0,0.1666666666666666,0.0,2.0,0.10131712259371833,43.84397163120568,3.325227963525837,7.474164133738601,3.2380952380952372,-2.573454913880446,0.6220871327254305,0,0,0,0,0,0,0,0,0,1.0
183,82,8.0,0.1666666666666666,-1.0,-1.0,0.06666666666666667,25.333333333333336,7.514285714285716,17.02857142857143,13.466666666666665,-3.1333333333333337,0.2761904761904763,0,0,0,0,0,0,0,1,0,0.0
184,300,6.0,0.1666666666666666,-3.0,2.0,0.06349206349206349,44.22222222222222,4.486772486772487,10.523809523809522,11.349206349206348,-1.338624338624339,0.2328042328042328,0,0,0,0,0,0,1,1,0,0.0
185,123,1.0,0.1666666666666666,-2.0,1.0,0.03571428571428571,-42.375,8.31547619047619,15.398809523809522,4.363095238095237,-3.982142857142857,1.8809523809523812,0,0,0,0,0,0,0,0,0,0.0
186,206,6.0,0.1666666666666666,-1.0,4.0,0.05238095238095239,-27.96666666666666,6.4904761904761905,25.55714285714286,5.571428571428569,-3.2904761904761908,-0.2857142857142856,0,0,0,0,0,0,0,1,0,0.0
187,65,9.0,0.1666666666666666,-1.0,1.0,0.16168327796234774,-11.922480620155035,1.2059800664451839,8.93853820598007,1.0869324473975617,-3.2834994462901443,1.4080841638981176,0,0,0,0,1,0,0,1,0,0.0
192,278,11.0,0.6,1.0,3.0,0.03465045592705167,18.510638297872347,-4.189057750759879,-9.554407294832828,-10.228571428571428,0.5598784194528874,0.34589665653495416,0,0,0,0,0,0,0,0,1,1.0
193,300,27.0,0.6,-1.0,2.0,-0.05178571428571428,-29.21875,-7.813392857142858,-12.786011904761903,-14.113988095238096,-0.025892857142857162,0.45892857142857135,0,0,0,0,0,0,0,0,1,0.0
194,300,9.0,0.6,-3.0,1.0,0.20150375939849624,-66.65789473684211,-1.4203007518797008,9.77593984962406,-11.412781954887219,-0.293984962406015,0.6398496240601501,0,0,0,0,0,0,0,1,1,1.0
195,300,19.0,0.6,-2.0,1.0,-0.04906832298136646,15.065217391304344,-8.146273291925468,-5.421428571428571,-10.576397515527951,1.453726708074534,0.8040372670807452,0,0,0,0,0,0,0,1,1,1.0
197,218,11.0,0.5,-2.0,-1.0,0.1001556824078879,34.51063829787235,4.004670472236638,0.10482615464452039,4.682926829268293,0.8121432278152567,0.30617540217955375,0,0,0,0,1,0,0,0,1,1.0
198,300,21.0,0.5,3.0,7.0,-0.025791982057751614,-11.03448275862069,3.777964676198488,1.4992991309223385,11.705915335015419,0.8502943650126156,-0.5326604990187831,0,0,0,0,0,0,0,1,1,1.0
199,79,14.0,0.5,-1.0,0.0,0.057602490918526206,-1.468085106382972,2.749351323300468,0.18993253762324258,4.874416190970422,0.40788790866632074,-0.5874416190970417,0,0,0,0,1,0,0,1,1,0.0
200,149,7.0,0.5,0.0,2.0,0.06660412757973734,-35.92307692307692,0.45966228893058236,-5.935272045028146,3.02908067542214,0.2335834896810507,-0.26829268292682906,0,0,0,0,1,0,0,1,1,1.0
201,300,20.0,0.5,1.0,-1.0,-0.037544532748698276,33.67415730337079,-4.1600438476294865,-14.456015346670323,2.480679638257058,2.2737736366127708,-1.8300904357358179,0,0,0,0,0,0,0,0,1,1.0
202,60,5.0,0.5,1.0,1.0,0.015735641227380012,10.806451612903231,1.310778914240755,0.8103855232100656,2.3603461841070015,0.7112509834775766,-0.6553894571203775,0,0,0,0,0,0,0,0,1,0.0
203,300,3.0,0.5,-2.0,3.0,-0.0033259423503325947,8.36363636363636,-0.09977827050997767,-6.148558758314859,2.5465631929046566,1.786031042128603,-1.4501108647450107,0,0,0,0,0,0,0,0,1,0.0
204,256,2.0,0.5,-2.0,-2.0,-0.04878048780487805,-23.727272727272727,-6.463414634146341,-15.33037694013304,-6.135254988913525,1.467849223946785,-0.9955654101995564,0,0,0,0,1,0,0,1,1,0.0
205,60,11.0,0.2857142857142857,1.0,2.0,0.07201309328968902,44.818330605564654,-3.2242225859247142,-2.0752864157119504,-7.884615384615383,-0.1522094926350246,-1.1947626841243864,0,0,0,0,0,0,0,0,1,1.0
206,300,8.0,0.2857142857142857,0.0,1.0,0.07932692307692307,-42.97355769230769,1.6826923076923066,11.495192307692307,-5.384615384615383,-0.8629807692307692,1.4807692307692308,0,0,0,0,0,0,0,1,1,0.0
207,300,9.0,0.2857142857142857,1.0,1.0,-0.006747638326585703,-18.358974358974358,9.570850202429149,19.956815114709848,3.3785425101214592,-0.874493927125506,1.143049932523617,0,0,0,0,0,0,0,1,1,0.0
208,300,9.0,0.2857142857142857,1.0,3.0,-0.025641025641025647,29.461538461538467,-7.820512820512821,-6.30769230769231,-11.243589743589741,0.5641025641025643,-0.7692307692307692,0,0,0,0,0,0,0,1,1,0.0
209,300,2.0,0.2857142857142857,1.0,1.0,-0.038461538461538464,19.269230769230774,-6.76923076923077,-4.9615384615384635,-10.269230769230766,0.5,-2.5,0,0,0,0,0,0,0,1,1,0.0
210,300,3.0,0.2857142857142857,0.0,3.0,0.12307692307692308,-49.292307692307695,0.24102564102564017,10.44102564102564,-7.484615384615385,-0.9692307692307691,3.1641025641025644,0,0,0,0,0,0,0,0,1,1.0
211,300,4.0,0.2857142857142857,3.0,3.0,0.023076923076923078,-45.99230769230769,-6.192307692307693,-3.292307692307695,-7.784615384615382,-1.2692307692307692,1.930769230769231,0,0,0,0,0,0,0,1,1,0.0
212,80,11.0,0.1428571428571428,-3.0,-3.0,0.12393617021276596,-6.66436170212765,8.46808510638298,14.092021276595744,3.5,-0.25797872340425543,2.024468085106383,0,0,0,0,1,0,0,0,0,0.0
213,177,27.0,0.1428571428571428,-5.0,-4.0,0.0375,-54.39375,4.84375,10.86041666666667,-0.38541666666666785,-0.84375,2.1375,0,0,0,0,1,0,0,0,0,0.0
214,300,14.0,0.1428571428571428,-3.0,-3.0,0.04642857142857142,-41.186904761904756,4.595238095238095,14.201190476190476,-1.5238095238095255,0.10119047619047628,0.37857142857142856,0,0,0,0,0,0,0,0,0,0.0
215,134,15.0,0.1428571428571428,-3.0,-4.0,0.03160377358490566,-53.552358490566036,3.415094339622641,9.24858490566038,-2.3113207547169807,-0.4599056603773586,-0.3235849056603774,0,0,0,0,0,1,0,1,0,1.0
216,56,12.0,0.1428571428571428,1.0,0.0,0.08611111111111111,-83.50833333333333,10.62962962962963,28.7712962962963,14.592592592592595,-1.4675925925925926,3.8759259259259258,0,0,0,0,1,0,0,1,0,0.0
217,300,13.0,0.1428571428571428,-5.0,-5.0,0.03055555555555555,-36.30462962962963,8.5,15.475000000000001,5.092592592592592,-0.1064814814814814,2.3851851851851853,0,0,0,0,0,0,0,0,0,0.0
218,101,3.0,0.1428571428571428,-1.0,-4.0,0.08611111111111111,-6.61944444444444,-2.0,-5.080555555555554,-3.3888888888888893,0.9027777777777777,1.8944444444444446,0,0,0,0,1,0,0,1,0,0.0
219,256,11.0,0.4285714285714285,-5.0,-4.0,0.0007880220646178104,88.84397163120568,-1.0133963750985018,-10.271867612293143,1.4074074074074083,1.3947990543735225,0.05594956658786421,0,0,0,0,0,0,0,0,1,1.0
220,104,4.0,0.4285714285714285,-3.0,0.0,0.013142174432497017,22.94623655913978,5.163679808841099,9.207885304659499,9.7299880525687,0.7132616487455197,3.1266427718040624,0,0,0,0,0,0,0,1,1,1.0
221,293,14.0,0.4285714285714285,-4.0,-3.0,-0.041765169424743884,52.86524822695036,-2.268715524034672,-10.18676122931442,1.5988967691095368,0.9905437352245864,-0.8376674546887313,0,0,0,0,1,0,0,1,1,0.0
222,58,9.0,0.4285714285714285,-4.0,-1.0,0.0018518518518518545,106.53333333333333,-4.581481481481481,-14.838888888888885,9.00740740740741,2.1777777777777776,-1.3685185185185187,0,0,0,0,1,0,0,1,1,0.0
223,87,3.0,0.4285714285714285,-4.0,-6.0,0.06613756613756613,-7.488095238095239,13.268518518518519,7.146825396825399,11.05026455026455,-0.07936507936507936,5.981481481481481,0,0,0,0,0,0,0,1,1,1.0
224,300,2.0,0.4285714285714285,-3.0,1.0,-0.14814814814814814,64.66666666666666,-5.814814814814815,-16.444444444444443,-0.03703703703703454,1.8888888888888888,-0.18518518518518512,0,0,0,0,0,0,0,1,1,0.0
225,49,4.0,0.4285714285714285,-7.0,-6.0,-0.02314814814814814,30.583333333333332,-6.106481481481481,-16.305555555555554,-5.175925925925926,1.1527777777777777,-1.726851851851852,0,0,0,0,1,0,0,1,1,0.0
