,outcome,time,L_f1,W_f1,L_f2,W_f2,fights_f2,height_y,kd,ctrl,sigster_throw,sigster_land,td_land,head_throw,body_throw,leg_throw,clinch_throw,weightclass_hw,weightclass_lhw,weightclass_lw,weightclass_mw,weightclass_wbw,weightclass_ww,method_dec_spl,method_dec_una,method_ko_tko,stance_x_Orthodox,stance_x_Southpaw,stance_x_Switch
1185,0.0,300,4.0,2.0,0.0,2.0,2.0,71.0,-0.09090909090909091,-74.92929292929293,-0.8333333333333339,0.7348484848484844,-1.558080808080808,1.0303030303030294,-2.5252525252525255,0.6616161616161615,-1.6464646464646462,0,0,0,0,1,0,0,1,0,1,0,0
1186,1.0,250,3.0,1.0,3.0,1.0,4.0,63.0,0.0625,87.13888888888889,4.868055555555555,5.840277777777779,1.5833333333333335,1.9027777777777777,1.2708333333333335,1.6944444444444444,2.2777777777777777,0,0,0,0,0,0,0,0,1,0,1,0
1187,1.0,261,1.0,4.0,3.0,1.0,4.0,63.0,0.03571428571428571,88.88888888888889,2.1984126984126977,10.063492063492063,1.0476190476190474,2.67063492063492,-1.3095238095238093,0.8373015873015872,0.49206349206349187,0,0,0,0,0,0,0,0,0,1,0,0
1188,1.0,110,2.0,4.0,3.0,1.0,4.0,63.0,0.043478260869565216,76.84541062801932,3.2512077294685984,2.0821256038647356,0.37681159420289856,2.3429951690821254,-0.2318840579710142,1.1400966183574879,3.29951690821256,0,0,0,0,0,0,0,0,0,1,0,0
1189,0.0,100,1.0,0.0,3.0,1.0,4.0,63.0,0.0,10.88888888888889,-8.444444444444445,-14.222222222222221,1.3333333333333335,-4.222222222222222,-3.6666666666666665,-0.5555555555555556,-1.2222222222222223,0,0,0,0,0,0,0,0,0,0,0,0
1190,1.0,269,0.0,2.0,2.0,2.0,4.0,66.0,0.016666666666666666,-8.473076923076917,0.6230769230769226,-1.6166666666666671,0.16794871794871802,-1.1730769230769234,-1.0538461538461537,2.85,-0.973076923076923,0,0,0,0,1,0,0,0,0,0,1,0
1191,0.0,300,5.0,2.0,2.0,2.0,4.0,66.0,0.0,-51.36057692307692,3.5689102564102555,18.25,-0.6570512820512822,-0.23557692307692335,0.9711538461538463,2.8333333333333335,0.2644230769230771,0,0,0,0,1,0,0,1,0,1,0,0
1192,0.0,300,2.0,2.0,2.0,2.0,4.0,66.0,0.0,18.841628959276022,-4.429864253393665,-14.147058823529413,0.06108597285067874,-5.1289592760181,-0.4479638009049771,1.1470588235294117,0.16515837104072428,0,0,0,0,1,0,0,1,0,0,1,0
1193,1.0,205,0.0,3.0,2.0,2.0,4.0,66.0,0.08333333333333333,-69.17307692307692,-2.5352564102564106,-5.375,-1.0737179487179487,-5.46474358974359,1.0544871794871793,1.875,2.16025641025641,0,0,0,0,1,0,0,0,0,1,0,0
1194,0.0,77,2.0,1.0,1.0,1.0,2.0,67.0,0.0,50.83333333333333,4.083333333333334,8.166666666666666,-0.8333333333333333,5.416666666666667,-0.7499999999999999,-0.5833333333333334,1.25,0,0,0,0,0,0,0,0,0,0,0,1
1196,1.0,82,2.0,1.0,2.0,0.0,2.0,66.0,0.0,51.83333333333333,-10.916666666666666,-23.75,-0.33333333333333326,-1.833333333333333,-6.666666666666667,-2.4166666666666665,-0.5,0,0,0,0,0,0,0,0,1,0,0,1
1198,0.0,282,2.0,1.0,0.0,2.0,2.0,65.0,-0.15384615384615385,-26.974358974358978,-4.147435897435896,-13.92307692307692,-0.4487179487179487,-0.698717948717948,-2.032051282051282,-1.4166666666666665,1.0192307692307692,0,0,0,0,0,0,0,0,0,0,0,1
1199,0.0,300,2.0,4.0,0.0,2.0,2.0,65.0,0.046153846153846156,-68.40769230769232,8.635897435897437,21.11025641025641,-1.0153846153846153,5.317948717948719,0.4179487179487178,2.9000000000000004,0.2692307692307692,0,0,0,0,0,0,1,0,0,1,0,0
1202,1.0,300,0.0,3.0,5.0,0.0,5.0,64.0,0.15384615384615385,63.95475113122172,-11.76923076923077,-24.13574660633485,-0.502262443438914,-0.502262443438914,-5.4434389140271495,-5.823529411764706,-0.8868778280542986,0,0,0,0,0,0,0,1,0,1,0,0
1203,1.0,242,1.0,3.0,5.0,0.0,5.0,64.0,0.35714285714285715,-19.210084033613445,0.14285714285714235,-12.130252100840337,-1.546218487394958,7.739495798319329,-3.2016806722689077,-4.394957983193278,-0.26050420168067234,0,0,0,0,0,0,0,0,1,0,1,0
1204,1.0,300,0.0,2.0,5.0,0.0,5.0,64.0,0.375,1.522058823529413,11.5,12.691176470588232,-1.9926470588235294,22.00735294117647,-4.3088235294117645,-6.198529411764706,0.7573529411764706,0,0,0,0,0,0,1,0,0,1,0,0
1205,1.0,300,2.0,1.0,5.0,0.0,5.0,64.0,0.0625,-1.602941176470587,-6.1875,-11.058823529411768,-1.1176470588235294,1.882352941176471,-3.0588235294117645,-5.011029411764706,0.007352941176470562,0,0,0,0,0,0,0,1,0,1,0,0
1206,1.0,162,0.0,7.0,3.0,4.0,7.0,78.0,0.028273809523809534,62.04315476190476,3.041666666666666,4.574404761904763,0.8735119047619048,3.6190476190476186,2.712797619047619,-3.290178571428571,0.30952380952380953,0,1,0,0,0,0,0,0,1,1,0,0
1207,0.0,300,4.0,5.0,3.0,4.0,7.0,78.0,-0.05047619047619045,-1.038095238095238,-0.2133333333333347,0.7819047619047623,0.4447619047619048,2.1590476190476178,1.2590476190476192,-3.6314285714285712,0.029523809523809508,0,1,0,0,0,0,0,1,0,1,0,0
1208,0.0,136,2.0,4.0,3.0,4.0,7.0,78.0,-0.15922619047619047,20.199404761904763,-3.052083333333334,-4.050595238095237,2.1235119047619047,-0.7872023809523814,1.587797619047619,-3.852678571428571,0.49702380952380953,0,1,0,0,0,0,0,0,1,1,0,0
1209,1.0,300,5.0,9.0,3.0,4.0,7.0,78.0,0.05513784461152882,13.937343358395989,2.245614035087719,6.112781954887222,0.6416040100250626,1.6015037593984962,2.1979949874686717,-1.5538847117794488,1.4411027568922308,0,1,0,0,0,0,0,1,0,1,0,0
1210,1.0,127,2.0,5.0,3.0,4.0,7.0,78.0,-0.16269841269841268,92.31746031746032,6.694444444444445,17.03968253968254,2.8492063492063493,9.202380952380953,1.5357142857142856,-4.0436507936507935,2.0317460317460316,0,1,0,0,0,0,0,0,1,1,0,0
1211,0.0,36,5.0,5.0,3.0,4.0,7.0,78.0,-0.19047619047619047,35.81453634085213,-0.8596491228070189,-2.1854636591478673,2.1679197994987467,1.6716791979949868,1.619047619047619,-4.150375939849624,1.5463659147869675,0,1,0,0,0,0,0,0,1,1,0,0
1212,0.0,117,3.0,3.0,3.0,4.0,7.0,78.0,0.25779967159277506,-12.789819376026273,2.2183908045977,13.17569786535304,-0.06075533661740558,2.8259441707717574,1.7914614121510675,-2.3990147783251228,-0.12151067323481124,0,1,0,0,0,0,0,0,1,0,1,0
1213,1.0,189,0.0,7.0,3.0,2.0,5.0,75.0,0.15992647058823528,70.98713235294117,-7.2132352941176485,-11.716911764705884,0.7334558823529411,3.647058823529412,-3.2003676470588234,-7.6599264705882355,-1.676470588235294,0,1,0,0,0,0,0,0,1,1,0,0
1214,0.0,300,3.0,3.0,3.0,2.0,5.0,75.0,0.3894523326572008,-3.845841784989859,-8.036511156186615,-3.1156186612576064,-0.20081135902636915,2.853955375253551,-4.121703853955375,-6.768762677484787,-2.1075050709939145,0,1,0,0,0,0,0,1,0,0,1,0
1216,0.0,300,2.0,2.0,3.0,2.0,5.0,75.0,0.04643962848297213,28.600619195046434,-14.430340557275544,-23.582043343653254,1.0804953560371517,-1.5634674922600613,-5.767801857585139,-7.099071207430341,-1.6501547987616096,0,1,0,0,0,0,0,1,0,1,0,0
1217,1.0,263,7.0,4.0,3.0,2.0,5.0,75.0,0.0757918552036199,4.763574660633484,-9.011312217194572,-9.779411764705884,-0.10067873303167421,3.473981900452489,-5.0633484162895925,-7.421945701357466,-0.25339366515837103,0,1,0,0,0,0,0,0,1,0,1,0
1218,1.0,259,0.0,7.0,6.0,3.0,9.0,73.0,0.14467592592592593,19.50347222222222,-2.0324074074074083,-11.594907407407405,-1.1793981481481484,-4.111111111111111,1.09375,0.9849537037037037,-2.648148148148148,0,1,0,0,0,0,0,0,1,1,0,0
1219,1.0,82,5.0,5.0,6.0,3.0,9.0,73.0,-0.07407407407407407,-6.725146198830409,-5.933723196881093,-18.354775828460035,0.11500974658869367,-6.058479532163743,0.0,0.12475633528265107,-1.41130604288499,0,1,0,0,0,0,0,0,0,1,0,0
1220,1.0,62,2.0,5.0,6.0,3.0,9.0,73.0,0.012882447665056362,-9.125603864734302,-0.40740740740740833,-6.972624798711756,-1.7133655394524963,1.4106280193236724,-0.652173913043478,-1.1658615136876007,-1.2785829307568437,0,1,0,0,0,0,0,0,1,0,1,0
1221,0.0,125,3.0,3.0,6.0,3.0,9.0,73.0,0.009259259259259259,-43.02777777777778,3.0925925925925917,-1.6157407407407405,-2.1481481481481484,-3.777777777777777,1.291666666666667,5.578703703703704,-2.523148148148148,0,1,0,0,0,0,0,0,1,1,0,0
1222,1.0,217,2.0,11.0,6.0,3.0,9.0,73.0,0.007893139040680022,15.566484517304183,-2.784456587735278,-11.571341833636914,-0.3940497874924107,-0.8324225865209467,-0.9344262295081966,-1.0176077717061323,-2.623557984213722,0,1,0,0,0,0,0,0,0,1,0,0
1223,0.0,265,3.0,0.0,6.0,3.0,9.0,73.0,-0.07407407407407407,25.22222222222222,-12.264550264550266,-31.264550264550262,0.566137566137566,-10.11111111111111,-1.5714285714285714,-0.582010582010582,-2.4338624338624335,0,1,0,0,0,0,0,0,1,1,0,0
1224,1.0,142,0.0,3.0,6.0,3.0,9.0,73.0,0.25925925925925924,-9.177777777777777,-6.740740740740742,-16.207407407407405,-1.0814814814814817,-4.444444444444445,-1.0666666666666667,-1.2296296296296296,-2.8814814814814813,0,1,0,0,0,0,0,0,0,1,0,0
1225,1.0,277,2.0,3.0,6.0,3.0,9.0,73.0,0.1164021164021164,-42.539682539682545,-5.074074074074074,-16.169312169312168,-2.052910052910053,-7.730158730158729,-1.619047619047619,4.275132275132275,-2.9576719576719572,0,1,0,0,0,0,0,0,0,1,0,0
1226,0.0,300,2.0,0.0,6.0,3.0,9.0,73.0,0.14814814814814814,-46.111111111111114,-5.407407407407408,-15.407407407407405,-2.037037037037037,-4.444444444444445,-0.6666666666666665,-0.2962962962962963,-2.5925925925925926,0,1,0,0,0,0,0,1,0,0,1,0
1227,1.0,189,0.0,7.0,4.0,6.0,10.0,76.0,0.07874999999999999,63.08125,3.255000000000001,3.7925000000000004,0.42874999999999996,1.4600000000000009,1.4537499999999999,0.34125000000000005,0.28,0,1,0,0,0,0,0,0,1,1,0,0
1228,1.0,63,5.0,9.0,4.0,6.0,10.0,76.0,0.10561403508771927,14.975438596491227,2.458947368421054,5.330877192982459,0.19684210526315782,-0.5575438596491216,0.9389473684210525,2.0775438596491225,1.4115789473684213,0,0,0,1,0,0,0,0,1,1,0,0
1229,0.0,89,9.0,8.0,4.0,6.0,10.0,76.0,0.09333333333333332,43.25,1.6800000000000015,1.6966666666666654,0.51,0.24333333333333407,-0.30666666666666664,1.7433333333333332,0.9466666666666665,0,1,0,0,0,0,0,0,1,1,0,0
1230,0.0,266,4.0,4.0,4.0,6.0,10.0,76.0,-0.006666666666666682,15.033333333333335,7.046666666666669,15.246666666666666,-0.040000000000000036,4.293333333333335,0.293333333333333,2.4600000000000004,1.6133333333333335,0,1,0,0,0,0,0,0,0,1,0,0
1231,1.0,112,1.0,1.0,4.0,6.0,10.0,76.0,-0.14,80.8,-7.405714285714285,-9.877142857142857,1.7457142857142856,-4.254285714285714,-1.782857142857143,-1.3685714285714285,-0.7914285714285714,0,0,0,1,0,0,0,0,0,1,0,0
1232,0.0,153,3.0,1.0,4.0,6.0,10.0,76.0,0.10137931034482758,40.45517241379311,1.8800000000000008,3.6351724137931036,0.5289655172413792,1.4255172413793105,-0.846896551724138,1.3013793103448275,0.883448275862069,0,0,0,1,0,0,0,0,1,0,1,0
1233,0.0,158,3.0,5.0,4.0,6.0,10.0,76.0,0.06454545454545454,23.595454545454547,3.9481818181818173,14.91181818181818,0.5509090909090908,3.3463636363636375,-0.14000000000000012,0.7418181818181817,0.12090909090909085,0,1,0,0,0,0,0,0,0,1,0,0
1234,0.0,53,3.0,5.0,4.0,6.0,10.0,76.0,-0.07548387096774195,59.81612903225806,-3.216774193548387,-0.6490322580645156,1.4761290322580645,-0.7335483870967732,-1.2367741935483871,-1.2464516129032257,0.6509677419354838,0,1,0,0,0,0,0,0,1,1,0,0
1235,0.0,207,1.0,0.0,4.0,6.0,10.0,76.0,-0.14,21.3,3.255000000000001,13.23,-0.54,0.5850000000000009,2.61,0.06000000000000005,3.5300000000000002,0,0,0,1,0,0,0,0,1,1,0,0
1236,1.0,300,3.0,6.0,4.0,6.0,10.0,76.0,-0.08117647058823531,69.27058823529411,-4.384705882352941,-6.637647058823529,0.9894117647058822,-3.92235294117647,-0.4341176470588235,-0.028235294117646914,-0.6905882352941176,0,0,0,1,0,0,0,1,0,0,1,0
1237,1.0,300,0.0,7.0,1.0,3.0,4.0,74.0,0.08541666666666667,48.047916666666666,-3.791666666666668,-11.454166666666666,0.46875,-2.833333333333334,1.1604166666666669,-2.1187500000000004,-1.3333333333333335,0,1,0,0,0,0,0,1,0,1,0,0
1238,0.0,300,2.0,4.0,1.0,3.0,4.0,74.0,-0.10208333333333333,6.204166666666666,-9.885416666666668,-20.079166666666666,1.71875,-7.239583333333334,0.035416666666666874,-2.6812500000000004,-1.1458333333333335,0,1,0,0,0,0,0,1,0,1,0,0
1239,0.0,300,7.0,9.0,1.0,3.0,4.0,74.0,-0.04712643678160919,-2.647126436781612,-9.080459770114944,-17.38735632183908,0.3620689655172413,-6.316091954022989,0.2735632183908048,-3.0379310344827593,-1.7298850574712645,0,1,0,0,0,0,1,0,0,0,1,0
1240,0.0,42,4.0,4.0,1.0,3.0,4.0,74.0,0.003030303030303022,6.539393939393939,-7.030303030303031,-18.03939393939394,0.2272727272727273,-7.424242424242425,0.7030303030303031,-0.3090909090909095,1.893939393939394,0,1,0,0,0,0,0,0,1,1,0,0
1241,1.0,300,0.0,7.0,2.0,1.0,3.0,72.0,0.21875,62.68125,6.775,7.212499999999999,-0.03125,6.2,2.09375,-1.5187499999999998,0.5,0,1,0,0,0,0,0,1,0,1,0,0
1242,0.0,300,7.0,4.0,2.0,1.0,3.0,72.0,0.1346153846153846,-3.542307692307693,4.976923076923077,9.149999999999999,-0.8653846153846154,6.026923076923077,0.23076923076923084,-1.2807692307692307,1.923076923076923,0,1,0,0,0,0,0,1,0,0,1,0
1243,1.0,300,1.0,1.0,2.0,1.0,3.0,72.0,0.0,-15.850000000000001,15.15,27.65,-0.25,2.7,7.0,5.45,-0.75,0,1,0,0,0,0,1,0,0,1,0,0
1244,0.0,56,4.0,5.0,1.0,6.0,7.0,73.0,-0.3082758620689655,11.751724137931035,-2.4317241379310346,-12.393793103448278,0.5055172413793104,-0.6668965517241396,-0.5324137931034483,-1.2324137931034485,0.15103448275862075,0,1,0,0,0,0,0,0,1,1,0,0
1245,0.0,300,3.0,7.0,1.0,6.0,7.0,73.0,-0.3192436040044494,15.71301446051168,9.96440489432703,16.65072302558398,0.44938820912124583,8.018909899888765,0.5695216907675191,1.3759733036707456,0.7052280311457175,0,1,0,0,0,0,1,0,0,1,0,0
1246,0.0,150,2.0,1.0,1.0,6.0,7.0,73.0,-0.4482758620689655,2.951724137931035,-1.2183908045976999,-4.61379310344828,0.03218390804597701,0.5931034482758619,-0.1724137931034484,-1.639080459770115,0.6643678160919542,0,1,0,0,0,0,0,0,1,0,0,1
1247,1.0,155,2.0,3.0,1.0,6.0,7.0,73.0,-0.37420178799489145,55.32950191570881,2.8556832694763745,2.993614303959127,2.113665389527459,4.904214559386972,-0.1724137931034484,-1.8761174968071521,3.079182630906769,0,1,0,0,0,0,0,0,1,0,1,0
1248,0.0,300,3.0,6.0,1.0,6.0,7.0,73.0,-0.2775441547518923,63.60050462573591,1.3263246425567718,-3.9503784693019384,1.9899074852817493,2.3296888141295202,1.2178301093355763,-2.2211942809083265,3.1261564339781334,0,1,0,0,0,0,0,1,0,0,1,0
1249,0.0,96,1.0,1.0,1.0,6.0,7.0,73.0,0.5517241379310345,-1.9482758620689653,6.948275862068966,-0.9137931034482776,-0.034482758620689655,9.293103448275861,-2.1724137931034484,-0.1724137931034484,-0.5689655172413792,0,1,0,0,0,0,0,0,1,1,0,0
1250,0.0,52,1.0,0.0,1.0,6.0,7.0,73.0,-0.4482758620689655,12.051724137931036,-12.551724137931034,-30.913793103448278,0.9655172413793104,-8.706896551724139,-1.1724137931034484,-2.6724137931034484,-0.5689655172413792,0,1,0,0,0,0,0,0,1,1,0,0
1251,1.0,154,4.0,5.0,5.0,4.0,9.0,72.0,0.06307692307692309,-73.26153846153846,-0.597948717948718,2.455897435897434,-1.5882051282051282,1.052820512820512,-1.129230769230769,-0.5215384615384617,-3.344102564102564,0,1,0,0,0,0,0,0,0,1,0,0
1252,0.0,300,2.0,6.0,5.0,4.0,9.0,72.0,0.13141025641025642,-12.544871794871796,3.407051282051283,4.685897435897434,-1.5865384615384617,6.929487179487179,-2.519230769230769,-1.0032051282051284,-1.8557692307692304,0,1,0,0,0,0,0,1,0,1,0,0
1253,1.0,300,2.0,3.0,5.0,4.0,9.0,72.0,-0.0028490028490028574,-29.68376068376069,4.689458689458691,17.84330484330484,0.019943019943020168,6.6239316239316235,-0.7692307692307692,-1.1652421652421654,-0.41595441595441596,0,1,0,0,0,0,0,1,0,0,1,0
1254,1.0,148,2.0,5.0,5.0,4.0,9.0,72.0,0.010033444816053505,-38.80936454849499,4.282051282051283,10.870680044593083,-1.693422519509476,8.034559643255296,-1.4214046822742472,-2.331103678929766,-1.6945373467112597,0,1,0,0,0,0,0,0,0,0,1,0
1255,0.0,300,2.0,0.0,5.0,4.0,9.0,72.0,-0.07692307692307693,-32.46153846153847,-1.1179487179487175,3.1358974358974336,0.07179487179487198,-0.28717948717948705,-2.4692307692307693,1.638461538461538,-2.464102564102564,0,1,0,0,0,0,0,1,0,1,0,0
1256,1.0,182,3.0,5.0,5.0,4.0,9.0,72.0,0.02834008097165991,-50.42645074224022,1.9662618083670722,6.7165991902834,-1.4615384615384617,2.425101214574898,-0.4008097165991904,-0.05802968960863719,-2.721997300944669,0,1,0,0,0,0,0,0,0,1,0,0
1258,1.0,121,0.0,3.0,5.0,4.0,9.0,72.0,0.2564102564102564,-38.861538461538466,-2.051282051282051,1.6358974358974336,-1.0615384615384615,2.179487179487179,-1.8358974358974358,-2.394871794871795,-3.2974358974358973,0,1,0,0,0,0,0,0,0,1,0,0
1259,0.0,300,2.0,0.0,5.0,4.0,9.0,72.0,-0.07692307692307693,11.681318681318672,0.7106227106227117,1.8644688644688614,-1.4139194139194138,2.3699633699633704,-1.3406593406593408,-0.3186813186813189,-1.421245421245421,0,1,0,0,0,0,0,1,0,1,0,0
1260,1.0,227,4.0,5.0,2.0,4.0,6.0,77.0,-0.1933333333333333,-34.400000000000006,1.4533333333333331,0.8200000000000003,-0.5266666666666666,-1.126666666666667,0.7066666666666668,1.8733333333333333,-0.046666666666666634,0,1,0,0,0,0,0,0,0,1,0,0
1261,0.0,71,5.0,5.0,2.0,4.0,6.0,77.0,-0.3333333333333333,2.4526315789473685,0.807017543859649,-2.1473684210526294,1.1964912280701754,-1.614035087719298,1.0666666666666667,1.3543859649122807,1.4701754385964914,0,1,0,0,0,0,0,0,1,1,0,0
1262,1.0,163,2.0,3.0,2.0,4.0,6.0,77.0,-0.14285714285714285,-33.36190476190477,1.6666666666666679,0.03809523809523796,-0.9714285714285714,-3.2857142857142847,-0.5523809523809524,5.504761904761905,-0.07619047619047614,0,1,0,0,0,0,0,0,1,1,0,0
1263,0.0,80,2.0,1.0,2.0,4.0,6.0,77.0,-0.1333333333333333,-39.75,8.333333333333334,13.8,-0.7166666666666667,-0.11666666666666536,4.116666666666666,4.333333333333334,0.7833333333333332,0,1,0,0,0,0,0,0,1,0,1,0
1264,0.0,127,2.0,1.0,2.0,4.0,6.0,77.0,-0.19047619047619047,-38.81428571428572,0.5119047619047628,7.085714285714285,-1.0309523809523808,-0.3095238095238084,0.35238095238095224,0.46904761904761905,0.3047619047619048,0,1,0,0,0,0,0,0,1,0,1,0
1265,0.0,300,2.0,2.0,2.0,4.0,6.0,77.0,-0.3333333333333333,73.025,-3.416666666666666,-7.262499999999999,1.4958333333333333,-3.791666666666666,-0.24583333333333335,0.6208333333333333,0.4208333333333334,0,1,0,0,0,0,0,1,0,1,0,0
1266,0.0,300,4.0,5.0,2.0,6.0,8.0,76.0,-0.06,-88.64999999999999,-5.130000000000001,-9.180000000000003,-0.45999999999999996,-1.9600000000000009,-0.5099999999999998,-2.6599999999999997,-0.8299999999999998,0,1,0,0,0,0,0,1,0,1,0,0
1267,0.0,300,5.0,9.0,2.0,6.0,8.0,76.0,0.045614035087719274,-73.67456140350876,-2.671052631578947,-3.849122807017544,-0.26315789473684215,-2.5175438596491224,0.42894736842105274,-0.5824561403508772,0.5815789473684214,0,1,0,0,0,0,0,1,0,1,0,0
1268,0.0,245,3.0,4.0,2.0,6.0,8.0,76.0,-0.12307692307692308,-15.388461538461527,-4.532051282051283,-11.635897435897437,1.1282051282051282,-3.0128205128205128,0.6192307692307693,-2.138461538461538,2.514102564102564,0,1,0,0,0,0,0,0,1,1,0,0
1269,1.0,300,4.0,4.0,2.0,6.0,8.0,76.0,-0.06666666666666668,-73.61666666666666,1.9166666666666679,6.066666666666663,-0.5,2.333333333333334,-0.21666666666666679,-0.1999999999999993,0.7833333333333337,0,1,0,0,0,0,1,0,0,1,0,0
1270,1.0,71,3.0,5.0,2.0,6.0,8.0,76.0,-0.09473684210526317,-65.81491228070175,-2.5657894736842106,-4.919298245614037,-0.33333333333333337,-0.5877192982456148,0.21842105263157885,-2.196491228070175,-0.20789473684210513,0,1,0,0,0,0,0,0,1,1,0,0
1271,0.0,47,4.0,4.0,2.0,6.0,8.0,76.0,-0.06363636363636366,-67.07727272727271,-5.113636363636363,-11.972727272727276,-0.2727272727272727,-5.090909090909091,0.48636363636363633,-0.5090909090909088,2.6772727272727277,0,1,0,0,0,0,0,0,1,1,0,0
1272,0.0,300,1.0,2.0,2.0,6.0,8.0,76.0,-0.2,-96.91666666666666,-3.716666666666667,1.0666666666666629,-0.8666666666666667,3.033333333333333,-2.283333333333333,-4.466666666666666,-1.4499999999999997,0,1,0,0,0,0,0,1,0,1,0,0
1273,0.0,300,2.0,2.0,2.0,6.0,8.0,76.0,-0.2,-50.724999999999994,-5.0,-11.075000000000003,1.9166666666666665,-4.333333333333333,-0.5666666666666664,-0.09999999999999964,1.1583333333333337,0,1,0,0,0,0,0,1,0,1,0,0
1274,1.0,300,4.0,5.0,2.0,0.0,2.0,74.0,-0.07428571428571426,-79.58571428571429,2.2628571428571416,5.662857142857142,-1.8171428571428572,1.897142857142856,0.49714285714285733,-0.13142857142857167,-0.9942857142857144,0,1,0,0,0,0,0,0,0,1,0,0
1275,1.0,218,5.0,5.0,2.0,0.0,2.0,74.0,-0.21428571428571427,-42.73308270676692,1.6165413533834574,2.6954887218045123,-0.09398496240601517,1.409774436090225,0.8571428571428572,-0.6503759398496243,0.5225563909774436,0,1,0,0,0,0,0,0,0,1,0,0
1276,0.0,64,4.0,5.0,2.0,4.0,6.0,74.0,0.05803278688524592,-59.14426229508196,-2.5029508196721313,-3.8160655737704907,-1.2140983606557376,-4.738688524590165,0.5744262295081968,1.661311475409836,-0.3045901639344262,0,1,0,0,0,0,0,0,1,1,0,0
1277,0.0,109,5.0,9.0,2.0,4.0,6.0,74.0,0.1636468219729652,-44.168823698590735,-0.04400345125107741,1.5148116192119687,-1.0172562553925797,-5.296232384239286,1.5133735979292493,3.7388553350589584,1.106988783433995,0,1,0,0,0,0,0,0,0,1,0,0
1278,1.0,67,3.0,5.0,2.0,4.0,6.0,74.0,0.12257824143070047,-35.548807749627414,1.445230998509686,11.09575260804769,-0.6631892697466468,-1.3923248882265273,0.43442622950819665,2.4031296572280176,-0.18368107302533532,0,1,0,0,0,0,0,0,1,1,0,0
1279,1.0,13,0.0,6.0,2.0,4.0,6.0,74.0,0.31197218082463984,1.7163437655241012,-4.0774962742175855,-6.593641331346248,-0.7540983606557377,-5.5514157973174365,-0.33830104321907606,1.8122205663189268,0.5057128663686041,0,1,0,0,0,0,0,0,1,1,0,0
1280,0.0,300,3.0,2.0,2.0,4.0,6.0,74.0,0.12316099201345103,-41.8827238335435,-2.4434636401849517,-0.4258091635140815,-1.2412778478352249,-4.894073139974779,1.3446826397646068,1.1059268600252206,2.6805380411937794,0,1,0,0,0,0,0,1,0,1,0,0
1281,0.0,113,3.0,1.0,2.0,4.0,6.0,74.0,-0.036512667660208636,-18.253353204172868,-1.8047690014903122,2.98211624441133,0.20044709388971693,-7.0514157973174365,1.0253353204172875,4.221311475409836,2.2026825633383007,0,1,0,0,0,0,0,0,0,1,0,0
1282,1.0,232,4.0,5.0,2.0,1.0,3.0,73.0,0.032857142857142876,-68.72857142857143,-6.772857142857143,-18.515714285714285,-1.6028571428571428,-5.995714285714287,-0.8957142857142855,0.11857142857142855,-0.7085714285714286,0,0,0,1,0,0,0,0,1,1,0,0
1283,1.0,300,1.0,4.0,2.0,1.0,3.0,73.0,-0.08753501400560224,-22.67366946778712,2.7738095238095255,4.111344537815128,-0.927170868347339,3.032913165266107,-0.9474789915966384,0.688375350140056,-0.39915966386554635,0,0,0,1,0,0,0,1,0,0,1,0
1284,0.0,300,2.0,2.0,2.0,1.0,3.0,73.0,-0.007142857142857131,-60.22857142857143,8.707142857142859,14.364285714285714,-1.8761904761904762,6.130952380952381,1.897619047619048,0.6785714285714286,5.604761904761904,0,0,0,1,0,0,0,1,0,1,0,0
1287,1.0,280,2.0,4.0,1.0,4.0,5.0,73.0,0.03125,-68.73897058823529,2.1047794117647065,4.5992647058823515,-0.3694852941176472,0.6525735294117645,1.3216911764705883,0.13051470588235303,1.2757352941176472,0,0,0,1,0,0,0,0,1,1,0,0
1289,0.0,300,7.0,7.0,1.0,4.0,5.0,73.0,0.17777777777777778,-91.99869281045751,5.912418300653595,11.411764705882351,-2.1882352941176473,3.0366013071895424,1.1529411764705881,1.722875816993464,0.41045751633986927,0,0,0,1,0,0,0,1,0,1,0,0
1290,0.0,239,5.0,7.0,1.0,4.0,5.0,73.0,0.08571428571428572,-28.062184873949576,4.53781512605042,6.668907563025208,-0.9596638655462186,3.515966386554622,1.6100840336134454,-0.588235294117647,1.4739495798319329,0,0,0,1,0,0,0,0,0,1,0,0
