,outcome,time,fights_f1,fights_f2,win_proportion_f1,win_proportion_f2,height_diff,reach_diff,kd,subatt,rev,ctrl,sigster_throw,sigster_land,total_str_throw,total_str_land,td_throw,td_land,head_throw,body_throw,leg_throw,clinch_throw,ground_throw,weightclass_flw,weightclass_ftw,weightclass_hw,weightclass_lhw,weightclass_lw,weightclass_mw,weightclass_wbw,weightclass_wflw,weightclass_wsw,weightclass_ww,method_dec_spl,method_dec_una,method_dq,method_ko_tko,method_sub,method_tko_doc,round_x_2,round_x_3,round_x_4,round_x_5,stance_x_Orthodox,stance_x_Southpaw,stance_x_Switch,stance_y_Orthodox,stance_y_Southpaw,stance_y_Switch
4068,0.0,273,11.0,4.0,0.2727272727272727,0.0,2.0,1.0,-0.2631578947368421,0.23684210526315788,0.15789473684210525,43.0,-3.447368421052632,-21.07894736842105,0.02631578947368496,-18.078947368421048,0.26315789473684215,1.026315789473684,-4.473684210526315,-0.8421052631578951,1.8684210526315788,1.7894736842105263,0.5263157894736841,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4069,0.0,300,6.0,4.0,0.3333333333333333,0.0,5.0,2.0,-0.18421052631578946,0.0,0.0,-10.973684210526315,4.578947368421051,7.2368421052631575,4.973684210526319,7.184210526315795,-0.15789473684210528,-0.31578947368421056,6.315789473684212,-0.9210526315789473,-0.8157894736842102,-0.7894736842105264,-0.6578947368421055,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
4070,0.0,300,7.0,4.0,0.5714285714285714,0.0,2.0,3.0,-0.2824561403508772,0.20701754385964913,0.20701754385964913,30.757894736842108,-7.836842105263157,-27.680701754385964,-4.982456140350875,-24.857894736842102,0.010526315789473661,-0.12982456140350884,-4.936842105263158,-2.098245614035088,-0.8017543859649119,-0.3052631578947369,0.5807017543859647,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4071,0.0,300,3.0,4.0,0.6666666666666666,0.0,5.0,3.0,-0.22883295194508008,0.27803203661327236,0.017162471395881007,28.70137299771167,-5.149885583524027,-17.773455377574372,0.9233409610984005,-11.505720823798626,-0.15903890160183068,-0.3718535469107552,-4.323798627002288,-0.5663615560640736,-0.2597254004576657,0.1990846681922196,-0.5308924485125859,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4074,1.0,300,3.0,2.0,0.0,0.5,1.0,-3.0,0.0625,-0.125,0.0625,-110.125,7.625,23.5625,6.375,22.375,-0.9375,-0.6875,3.5625,3.0625,1.0,2.75,-2.875,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4075,0.0,300,11.0,2.0,0.5454545454545454,0.5,3.0,1.0,0.0,-0.18478260869565216,0.15217391304347827,-88.77717391304348,3.9021739130434785,14.690217391304351,3.929347826086957,13.842391304347828,-0.7554347826086957,-0.7173913043478262,2.9021739130434785,-0.09782608695652173,1.0978260869565217,2.483695652173913,-3.369565217391304,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4076,0.0,256,11.0,2.0,0.5454545454545454,0.0,2.0,1.0,-0.1,-0.03478260869565218,0.15217391304347827,43.14782608695651,-4.147826086956522,-11.434782608695649,5.204347826086956,-2.082608695652169,-0.4304347826086957,-0.7173913043478262,-0.24782608695652186,-2.747826086956522,-1.1521739130434783,1.2086956521739132,1.9304347826086958,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
4078,1.0,300,11.0,3.0,0.5454545454545454,1.0,-1.0,-2.0,0.0,0.06521739130434782,0.002173913043478276,-31.152173913043484,5.352173913043478,12.46521739130435,5.004347826086956,12.017391304347825,-0.18043478260869572,-0.46739130434782616,6.952173913043478,-0.7978260869565219,-0.8021739130434782,-0.14130434782608692,0.6804347826086958,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4079,1.0,300,8.0,3.0,0.25,1.0,-4.0,-2.0,0.0,0.09090909090909091,-0.03636363636363636,-26.5,0.9954545454545443,4.445454545454545,8.7,13.32272727272727,0.47272727272727266,1.1590909090909092,3.368181818181818,-0.9272727272727275,-1.4454545454545453,-1.8181818181818181,1.3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4080,1.0,53,11.0,3.0,0.1818181818181818,1.0,-4.0,-5.0,0.023809523809523808,0.023809523809523808,-0.15,-50.07142857142857,13.938095238095237,26.471428571428568,10.985714285714284,23.109523809523807,-0.33571428571428574,-0.29761904761904767,8.752380952380953,2.9785714285714286,2.207142857142857,-0.25,-0.9976190476190476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
4081,1.0,300,11.0,2.0,0.5454545454545454,1.0,-3.0,-1.0,0.0,0.06521739130434782,0.15217391304347827,48.625603864734295,0.31884057971014457,-12.434782608695649,5.5821256038647356,-6.560386473429951,0.2584541062801932,0.8381642512077294,1.1521739130434785,-0.23671497584541057,-0.5966183574879229,1.997584541062802,2.2971014492753623,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4082,1.0,300,11.0,2.0,0.1818181818181818,1.0,-6.0,-4.0,0.023809523809523808,0.023809523809523808,0.0,29.70634920634921,8.904761904761903,1.5714285714285694,11.563492063492063,4.531746031746032,0.10317460317460317,1.007936507936508,2.9523809523809526,3.53968253968254,2.412698412698412,1.8888888888888888,0.6190476190476191,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4083,1.0,300,11.0,1.0,0.5454545454545454,1.0,2.0,-1.0,0.0,-0.22049689440993786,0.15217391304347827,-104.00931677018635,0.08074534161490732,5.565217391304351,-12.481366459627328,-7.496894409937887,-0.34472049689441,-0.43167701863354035,1.0093167701863361,-1.9192546583850933,0.9906832298136646,-0.8913043478260869,-5.655279503105591,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4084,1.0,300,4.0,3.0,0.25,0.6666666666666666,-2.0,-2.0,0.14285714285714285,-0.5333333333333333,0.0,-35.79047619047619,13.014285714285716,17.10952380952381,9.94761904761905,13.209523809523816,-0.23333333333333328,-1.7952380952380953,9.866666666666667,1.9666666666666668,1.180952380952381,-0.2333333333333334,1.9380952380952383,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4086,0.0,300,1.0,3.0,1.0,0.6666666666666666,1.0,0.0,0.0,-0.5333333333333333,0.0,-51.60000000000001,1.3000000000000007,10.13333333333333,-7.099999999999998,-1.2666666666666657,-0.7333333333333333,-1.8666666666666667,3.0333333333333323,-0.5333333333333332,-1.2000000000000002,-0.2333333333333334,-0.4666666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4087,1.0,300,4.0,3.0,0.25,1.0,0.0,0.0,0.14285714285714285,0.0,0.0,-21.142857142857146,5.071428571428573,7.357142857142861,10.357142857142858,14.714285714285715,-0.2142857142857143,-0.6428571428571428,4.2857142857142865,-0.07142857142857117,0.8571428571428572,-1.6428571428571428,2.785714285714286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4089,1.0,300,5.0,3.0,0.2,1.0,2.0,0.0,0.05,0.3,0.05,-7.785714285714292,5.507142857142856,10.064285714285717,8.242857142857144,13.021428571428572,-0.06428571428571428,-0.26428571428571423,4.135714285714286,0.378571428571429,0.9928571428571429,1.157142857142857,1.3642857142857143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4090,1.0,168,4.0,2.0,0.25,1.0,-2.0,-2.0,0.14285714285714285,0.0,0.0,39.80952380952381,18.547619047619047,33.642857142857146,25.214285714285715,41.47619047619048,0.5,1.0714285714285714,13.0,3.5,2.047619047619048,1.5,2.404761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4091,1.0,44,4.0,2.0,0.25,1.0,-1.0,1.0,0.11764705882352941,0.17647058823529413,0.058823529411764705,52.01960784313725,18.215686274509803,37.23529411764706,19.235294117647058,37.450980392156865,0.8823529411764706,1.8823529411764706,13.470588235294116,2.2941176470588234,2.450980392156863,2.0588235294117645,3.9215686274509802,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4092,0.0,300,4.0,1.0,0.25,0.0,1.0,0.0,-0.23214285714285715,0.0,0.0,12.267857142857146,-12.285714285714285,-23.107142857142854,-21.410714285714285,-31.732142857142854,0.5,0.9464285714285714,-15.125,1.75,1.0892857142857144,-0.375,-2.0535714285714284,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4093,1.0,300,6.0,1.0,0.1666666666666666,1.0,3.0,3.0,0.11538461538461539,-0.21794871794871792,0.038461538461538464,-46.34615384615385,14.346153846153847,33.34615384615385,0.1923076923076934,17.333333333333336,-0.47435897435897434,-0.6538461538461539,4.692307692307692,7.461538461538462,2.1923076923076925,2.8461538461538463,-1.3846153846153846,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4094,1.0,300,7.0,2.0,0.4285714285714285,0.5,3.0,5.0,0.0,-0.22115384615384615,0.05128205128205128,-18.625,10.298076923076923,18.21153846153846,15.58653846153846,23.157051282051285,-0.3717948717948718,-0.33974358974358976,5.807692307692308,0.35576923076923084,4.134615384615385,2.0608974358974357,1.451923076923077,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4095,0.0,163,4.0,2.0,0.5,0.5,3.0,6.0,0.058823529411764705,-0.375,0.058823529411764705,-11.683823529411764,21.198529411764707,39.455882352941174,21.419117647058826,38.81617647058823,-0.20588235294117646,-0.27941176470588236,9.676470588235293,6.419117647058824,5.102941176470588,4.448529411764706,0.25735294117647056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4098,0.0,53,6.0,2.0,0.5,0.5,1.0,2.0,-0.15000000000000002,-0.25,-0.1,12.050000000000004,8.200000000000003,29.549999999999997,-2.0500000000000043,18.949999999999996,0.0,0.04999999999999999,0.7999999999999989,1.6000000000000005,5.800000000000001,0.6499999999999999,-2.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
4099,1.0,207,5.0,2.0,0.4,0.5,1.0,-1.0,-0.2,-0.08571428571428572,-0.0642857142857143,24.528571428571432,0.10000000000000142,28.692857142857143,-8.950000000000003,19.50714285714286,0.014285714285714263,0.7642857142857142,-0.9000000000000004,0.36428571428571477,0.6357142857142857,-1.7071428571428573,-1.3214285714285716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4100,1.0,198,7.0,3.0,0.5714285714285714,1.0,1.0,4.0,0.05555555555555555,0.375,0.05555555555555555,-30.59722222222222,-2.3888888888888893,-5.847222222222221,6.708333333333332,6.444444444444443,-0.02777777777777779,-0.33333333333333337,-5.513888888888889,0.9166666666666665,2.2083333333333335,-1.0,0.8194444444444444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4101,1.0,76,2.0,3.0,0.0,1.0,-1.0,1.0,0.05,0.175,0.15,52.375,-3.5999999999999996,-8.925,2.7250000000000014,-1.75,0.5,0.8999999999999999,-2.4749999999999996,-1.15,0.024999999999999994,-0.44999999999999996,0.625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
4102,1.0,300,4.0,3.0,0.5,1.0,-1.0,0.0,0.1,-0.024999999999999994,0.3,-41.775,6.399999999999999,6.975000000000001,4.074999999999999,4.899999999999999,-0.15,-0.9,4.275,1.15,0.9750000000000001,-0.3999999999999999,1.075,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
4103,0.0,300,2.0,2.0,1.0,0.0,-4.0,-3.0,-0.10714285714285714,-0.04047619047619047,-0.07142857142857142,-71.21904761904763,-12.623809523809525,-4.149999999999999,-22.2,-15.240476190476194,-0.611904761904762,-1.273809523809524,-6.440476190476192,-2.0452380952380955,-4.138095238095238,-1.4761904761904763,-7.576190476190477,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4104,0.0,300,11.0,2.0,0.1818181818181818,0.0,-3.0,-3.0,-0.08333333333333333,-0.08333333333333333,-0.07142857142857142,-13.357142857142861,-3.1190476190476204,-3.1785714285714306,-6.214285714285715,-6.797619047619051,-0.4642857142857143,-0.15476190476190488,-2.154761904761905,1.25,-2.2142857142857144,0.8571428571428572,-6.690476190476191,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4105,0.0,300,4.0,3.0,0.25,0.3333333333333333,-1.0,0.0,-0.017543859649122806,-0.017543859649122806,0.15,85.91228070175438,-21.471929824561403,-42.829824561403505,-14.05964912280702,-34.16842105263157,0.462280701754386,1.6096491228070176,-10.028070175438597,-5.181578947368421,-6.262280701754385,-2.135964912280702,1.669298245614035,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4106,0.0,300,11.0,3.0,0.3636363636363636,0.3333333333333333,-2.0,-2.0,0.01023391812865497,0.2046783625730994,0.0,67.05116959064327,-14.383040935672515,-24.485380116959064,-10.10964912280702,-19.75730994152046,0.9122807017543859,2.192982456140351,-0.6169590643274852,-5.548245614035087,-8.21783625730994,-3.6637426900584797,1.469298245614035,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4107,1.0,148,2.0,3.0,0.0,0.3333333333333333,-2.0,-2.0,0.08959899749373433,0.08959899749373433,0.07142857142857142,49.197994987468675,-4.4147869674185465,-13.179824561403507,3.1403508771929793,-4.261278195488714,0.5908521303258145,1.4667919799498748,0.8790726817042618,-3.4530075187969924,-1.840852130325814,-3.2431077694235593,7.362155388471178,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
4110,1.0,83,6.0,5.0,0.6666666666666666,0.6,-2.0,3.0,0.1,0.009523809523809545,0.16666666666666666,-15.776190476190472,4.585714285714285,18.22380952380953,5.9523809523809526,20.109523809523807,-0.1333333333333333,-0.719047619047619,5.738095238095239,-0.05714285714285694,-1.0952380952380951,-0.5809523809523809,2.8904761904761904,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4112,1.0,300,3.0,5.0,0.6666666666666666,0.6,2.0,6.0,0.17647058823529413,-0.19047619047619047,0.0,9.523809523809526,-3.1652661064425764,-4.535014005602239,3.2661064425770334,4.162464985994397,-0.2745098039215686,-1.0308123249299719,-2.3305322128851538,-0.48459383753501406,-0.35014005602240905,0.5406162464985997,0.6218487394957983,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4113,1.0,7,4.0,5.0,0.0,0.6,-1.0,-1.0,0.08695652173913043,0.2008281573498965,0.043478260869565216,30.56728778467909,17.821946169772257,25.91511387163561,33.2712215320911,43.983436853002075,0.10144927536231885,0.12008281573498958,14.77432712215321,3.5486542443064177,-0.5010351966873707,4.126293995859213,6.0310559006211175,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
4114,0.0,96,3.0,5.0,0.3333333333333333,0.6,0.0,0.0,0.38461538461538464,-0.19047619047619047,0.0,-31.09157509157509,5.260073260073259,20.985347985347985,4.84981684981685,20.27106227106227,-0.3333333333333333,-1.5421245421245422,4.673992673992675,0.886446886446886,-0.3003663003663002,-0.2783882783882783,1.8571428571428572,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4115,0.0,291,6.0,4.0,0.6666666666666666,0.25,2.0,3.0,-0.042857142857142844,-0.014285714285714263,0.09523809523809523,-148.0857142857143,3.8476190476190464,21.842857142857145,-1.3095238095238102,15.871428571428567,-1.7285714285714286,-3.1,0.5476190476190474,2.704761904761905,0.5952380952380953,0.10952380952380936,-6.538095238095238,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
4116,1.0,167,7.0,4.0,0.5714285714285714,0.25,2.0,6.0,-0.12202380952380952,0.014880952380952384,-0.02976190476190476,-69.82738095238095,1.7767857142857135,11.705357142857142,-0.2470238095238102,8.904761904761905,-0.9702380952380952,-1.7916666666666665,0.3184523809523796,2.029761904761905,-0.5714285714285714,0.16369047619047605,-3.946428571428571,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4117,0.0,286,1.0,4.0,1.0,0.25,3.0,1.0,-0.14285714285714285,0.14935064935064937,0.019480519480519487,-94.51298701298701,-8.422077922077923,-8.948051948051948,-8.824675324675326,-9.974025974025977,-1.474025974025974,-2.7272727272727275,-9.740259740259742,-0.4285714285714286,1.746753246753247,-1.2662337662337664,-8.48051948051948,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
4118,0.0,300,2.0,4.0,1.0,0.25,5.0,6.0,-0.14285714285714285,-0.10317460317460317,-0.07142857142857142,-100.45238095238095,-4.11904761904762,-2.412698412698415,-5.087301587301585,-4.206349206349209,-1.0396825396825398,-1.8888888888888888,-5.730158730158731,0.3492063492063491,1.261904761904762,2.198412698412698,-8.793650793650793,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4119,0.0,300,9.0,2.0,0.5555555555555556,0.0,-4.0,-2.0,0.20930232558139536,-0.13372093023255816,-0.10610465116279069,-44.81831395348837,-9.401162790697674,-13.918604651162788,-9.776162790697676,-15.125,-1.3386627906976745,-2.0930232558139537,-7.261627906976743,-0.625,-1.51453488372093,0.504360465116279,-1.0857558139534884,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4120,0.0,262,2.0,2.0,1.0,0.0,-3.0,-4.0,0.0,0.08333333333333331,-0.020833333333333343,-25.22916666666667,-11.25,-24.5,-8.458333333333332,-21.958333333333336,-0.8541666666666666,-1.3333333333333333,-9.083333333333332,-0.125,-2.0416666666666665,5.0625,-0.8958333333333335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
4121,1.0,156,9.0,3.0,0.5555555555555556,0.6666666666666666,-1.0,1.0,-0.09838998211091235,0.11627906976744186,0.004472271914132381,19.5134168157424,-4.4973166368515205,-0.2262969588550945,-2.3819320214669055,1.6153846153846132,0.27191413237924866,0.5223613595706618,-3.58855098389982,-1.5,0.5912343470483008,-0.7889087656529519,-0.4463327370304113,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
4122,1.0,300,19.0,3.0,0.3157894736842105,0.6666666666666666,-2.0,0.0,-0.16015132408575034,0.03278688524590164,-0.0605296343001261,-8.44388398486759,4.875157629255991,10.774274905422445,5.375788146279952,11.13997477931904,0.15258511979823455,0.025220680958385866,1.8902900378310221,0.8524590163934427,2.1324085750315263,0.17906683480453944,-0.9558638083228246,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4126,1.0,153,9.0,2.0,0.5555555555555556,1.0,-1.0,1.0,0.01575393848462117,-0.27081770442610653,0.08139534883720931,-7.804201050262563,2.8649662415603903,6.1781695423856,-3.1189047261815475,-0.1935483870967758,-0.10277569392348085,-0.028507126781695424,1.0045011252813216,0.403225806451613,1.457239309827457,-0.719429857464366,0.9606151537884471,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
4127,1.0,242,10.0,2.0,0.4,1.0,2.0,6.0,-0.13799283154121864,-0.02598566308243727,0.09722222222222222,-18.159498207885306,9.960573476702507,19.207885304659502,11.573924731182792,21.57034050179211,-0.20161290322580644,0.008960573476702538,8.432795698924732,1.5560035842293907,-0.02822580645161299,2.588709677419355,-0.5439068100358423,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
4128,1.0,299,4.0,2.0,0.25,0.5,-3.0,4.0,0.07954545454545456,0.08712121212121213,-0.20833333333333334,15.193181818181817,2.2651515151515174,-19.049242424242422,1.7916666666666679,-19.780303030303024,0.07575757575757577,0.015151515151515138,4.007575757575758,-0.7386363636363635,-1.003787878787879,-0.15530303030303028,1.8257575757575757,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
4129,0.0,300,3.0,2.0,1.0,0.5,-4.0,2.0,-0.041666666666666664,-0.08333333333333334,-0.20833333333333334,-7.708333333333334,11.375000000000002,13.125000000000007,6.625,6.958333333333343,-0.125,-0.25,9.624999999999998,3.208333333333333,-1.4583333333333335,-0.9583333333333334,-0.4166666666666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4130,0.0,8,6.0,4.0,0.3333333333333333,0.25,3.0,2.0,0.04586466165413533,-0.08796992481203007,0.02631578947368421,-27.774436090225567,8.101503759398495,21.641353383458643,7.446616541353386,20.770676691729328,-0.18270676691729323,-0.18120300751879698,7.095488721804513,0.2105263157894739,0.7954887218045115,-0.45563909774436095,0.39473684210526305,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4131,1.0,300,10.0,4.0,0.0,0.25,3.0,-1.0,0.003174603174603177,-0.014285714285714277,0.0,-20.420634920634924,18.974603174603175,34.63492063492063,19.057142857142857,34.63968253968254,-0.22539682539682537,-0.46190476190476193,12.065079365079365,5.033333333333333,1.8761904761904762,1.93968253968254,0.8777777777777778,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4132,0.0,300,3.0,4.0,0.6666666666666666,0.25,1.0,3.0,-0.08571428571428572,-0.11428571428571428,0.0,-21.23376623376624,-2.35064935064935,7.775324675324676,0.06623376623376842,10.474025974025977,-0.17792207792207793,0.18961038961038967,-1.048051948051949,-0.9545454545454546,-0.34805194805194806,0.5922077922077921,-0.6818181818181819,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4136,1.0,39,3.0,4.0,0.3333333333333333,0.75,4.0,0.0,0.2976190476190476,0.5,-0.14285714285714285,32.785714285714285,-8.714285714285715,-17.86904761904762,-4.5,-13.61904761904762,0.16666666666666666,0.4285714285714286,0.26190476190476275,-4.011904761904763,-4.964285714285714,-3.071428571428571,6.154761904761904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4137,1.0,300,19.0,4.0,0.3157894736842105,0.75,0.0,-3.0,0.11182669789227166,0.03278688524590164,-0.12646370023419204,-6.427400468384075,-2.4929742388758775,-5.453747072599533,-4.393442622950818,-8.261124121779858,0.22950819672131148,0.3384074941451991,1.8957845433255276,-2.826112412177986,-1.562646370023419,-1.661592505854801,1.7886416861826697,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4138,1.0,300,4.0,4.0,0.0,0.75,-1.0,-1.0,-0.03571428571428571,0.08333333333333333,-0.14285714285714285,89.20238095238096,-4.089285714285715,-5.827380952380949,10.666666666666664,10.214285714285715,1.5833333333333333,3.345238095238095,5.678571428571429,-5.178571428571429,-4.589285714285714,-2.0297619047619047,3.9047619047619047,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4139,0.0,300,7.0,4.0,0.4285714285714285,0.75,-1.0,-3.0,0.0042857142857142885,0.12,-0.14285714285714285,-8.534285714285716,-7.2542857142857144,3.0242857142857176,-8.84,1.0542857142857187,0.16,0.4485714285714286,1.6085714285714285,-3.3985714285714286,-5.464285714285714,-2.991428571428571,0.10142857142857145,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4142,1.0,135,5.0,2.0,0.2,0.5,-2.0,2.0,-0.033333333333333354,-0.033333333333333354,0.0,-28.78333333333334,-4.399999999999999,-6.2833333333333385,-13.216666666666665,-15.649999999999999,-0.55,-0.8,-6.683333333333333,3.4333333333333336,-1.15,-1.2333333333333338,-6.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
4143,0.0,175,2.0,2.0,0.5,0.5,-4.0,-4.0,-0.2,-0.2,0.0,67.65714285714286,-13.399999999999999,-19.771428571428576,-13.514285714285712,-20.542857142857144,-0.08571428571428574,0.19999999999999996,-7.885714285714285,-3.1142857142857148,-2.4,-2.542857142857143,-4.685714285714286,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
4144,1.0,44,5.0,5.0,0.2,0.8,3.0,4.0,0.033333333333333326,0.16666666666666666,-0.06666666666666667,27.48333333333333,9.266666666666667,11.916666666666664,10.983333333333333,14.350000000000001,0.04999999999999999,0.4666666666666667,0.18333333333333357,7.300000000000001,1.7833333333333332,2.033333333333333,-2.283333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
4145,1.0,268,4.0,5.0,0.5,0.8,4.0,1.0,0.09743589743589745,0.46153846153846156,-0.06666666666666667,-4.241025641025642,12.112820512820514,22.846153846153847,9.93846153846154,20.67692307692308,-0.046153846153846156,-0.1487179487179487,2.2666666666666666,2.851282051282052,6.994871794871795,-0.8256410256410256,-1.1487179487179486,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4146,1.0,300,10.0,5.0,0.3,0.8,1.0,-1.0,-0.10303030303030303,0.30303030303030304,-0.006060606060606058,74.85454545454544,-0.339393939393938,-7.272727272727273,3.1878787878787875,-3.4303030303030297,0.3757575757575758,0.4363636363636364,-0.3090909090909095,-0.23030303030303045,0.19999999999999996,-0.406060606060606,0.709090909090909,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4147,1.0,115,7.0,5.0,0.1428571428571428,0.8,1.0,-1.0,-0.13333333333333333,0.05555555555555555,-0.06666666666666667,49.64074074074074,12.988888888888889,29.351851851851855,21.233333333333334,40.859259259259254,0.42962962962962964,1.262962962962963,9.766666666666666,1.5962962962962963,1.6259259259259258,-0.1333333333333333,-0.47777777777777786,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
4148,0.0,78,5.0,5.0,0.8,0.8,4.0,4.0,-0.052252252252252246,0.35135135135135137,-0.06666666666666667,11.904504504504505,4.401801801801803,5.162162162162161,12.886486486486488,13.870270270270275,-0.14594594594594595,-0.3981981981981982,-0.05765765765765796,3.5477477477477475,0.9117117117117116,3.1909909909909913,-1.425225225225225,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
