,outcome,time,fights_f1,fights_f2,win_proportion_f1,win_proportion_f2,height_x,reach_x,height_y,reach_y,weightclass_flw,weightclass_ftw,weightclass_hw,weightclass_lhw,weightclass_lw,weightclass_mw,weightclass_wbw,weightclass_wflw,weightclass_wsw,weightclass_ww,round_2,round_3,round_4,round_5,stance_x_Orthodox,stance_x_Southpaw,stance_x_Switch,stance_y_Orthodox,stance_y_Southpaw,stance_y_Switch
215,1.0,300,21.0,13.0,0.2857142857142857,0.5384615384615384,75.0,80.0,69.0,71.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
216,1.0,300,5.0,13.0,0.4,0.5384615384615384,69.0,74.0,69.0,71.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
217,0.0,286,13.0,13.0,0.5384615384615384,0.5384615384615384,69.0,71.0,69.0,71.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
218,0.0,300,19.0,5.0,0.47368421052631576,0.4,67.0,70.0,68.0,69.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
219,1.0,205,6.0,5.0,0.16666666666666666,0.4,67.0,72.0,68.0,69.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
220,0.0,159,8.0,5.0,0.375,0.4,69.0,68.0,68.0,69.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
221,1.0,300,5.0,5.0,0.4,0.4,70.0,72.0,68.0,69.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
222,0.0,300,3.0,5.0,0.3333333333333333,0.4,71.0,73.0,68.0,69.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
223,0.0,250,7.0,5.0,0.5714285714285714,0.6,71.0,72.0,72.0,75.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
225,0.0,300,4.0,5.0,0.5,0.6,73.0,76.0,72.0,75.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
226,1.0,114,5.0,5.0,0.2,0.6,72.0,73.0,72.0,75.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
227,1.0,300,1.0,5.0,0.0,0.6,75.0,76.0,72.0,75.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
228,1.0,75,7.0,1.0,0.2857142857142857,1.0,66.0,65.0,67.0,68.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
230,0.0,255,2.0,4.0,1.0,0.25,69.0,73.0,72.0,72.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
231,1.0,88,5.0,4.0,0.2,0.25,72.0,73.0,72.0,72.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
232,0.0,221,4.0,4.0,0.5,0.25,68.0,76.0,72.0,72.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
233,1.0,101,3.0,3.0,0.0,0.3333333333333333,69.0,70.0,69.0,70.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
234,0.0,300,27.0,3.0,0.3333333333333333,0.3333333333333333,68.0,71.0,69.0,70.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
235,0.0,231,3.0,3.0,0.3333333333333333,0.3333333333333333,70.0,71.0,69.0,70.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
237,1.0,129,5.0,4.0,0.0,0.75,76.0,77.0,75.0,75.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
238,0.0,245,17.0,4.0,0.5294117647058824,0.75,73.0,76.0,75.0,75.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
239,1.0,213,4.0,4.0,0.25,0.75,72.0,78.0,75.0,75.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
240,0.0,71,2.0,5.0,1.0,0.6,72.0,72.0,72.0,77.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
241,1.0,300,1.0,5.0,0.0,0.6,72.0,76.0,72.0,77.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
242,1.0,300,10.0,5.0,0.3,0.6,75.0,78.0,72.0,77.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
243,0.0,68,2.0,5.0,1.0,0.6,72.0,75.0,72.0,77.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
244,1.0,300,8.0,5.0,0.375,0.6,72.0,73.0,72.0,77.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
247,1.0,38,7.0,10.0,0.14285714285714285,0.5,74.0,75.0,75.0,76.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
248,0.0,237,7.0,10.0,0.42857142857142855,0.5,75.0,77.0,75.0,76.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
249,0.0,216,17.0,10.0,0.5294117647058824,0.5,73.0,76.0,75.0,76.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
250,0.0,199,1.0,10.0,1.0,0.5,76.0,76.0,75.0,76.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
251,1.0,199,8.0,10.0,0.25,0.5,72.0,76.0,75.0,76.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
252,0.0,260,7.0,10.0,0.2857142857142857,0.5,77.0,83.0,75.0,76.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
253,1.0,291,6.0,10.0,0.3333333333333333,0.5,74.0,74.0,75.0,76.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
254,1.0,296,6.0,10.0,0.5,0.5,73.0,76.0,75.0,76.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
255,1.0,250,6.0,10.0,0.16666666666666666,0.5,75.0,79.0,75.0,76.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
256,0.0,119,3.0,10.0,0.6666666666666666,0.5,75.0,76.0,75.0,76.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
257,1.0,300,3.0,5.0,0.0,0.4,72.0,79.0,71.0,73.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
258,0.0,144,4.0,5.0,0.75,0.4,72.0,74.0,71.0,73.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
259,1.0,208,4.0,5.0,0.0,0.4,70.0,72.0,71.0,73.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
260,0.0,300,14.0,5.0,0.42857142857142855,0.4,70.0,72.0,71.0,73.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
261,0.0,164,3.0,5.0,0.3333333333333333,0.4,67.0,70.0,71.0,73.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
262,1.0,178,7.0,4.0,0.2857142857142857,0.75,73.0,74.0,69.0,71.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
263,1.0,166,4.0,4.0,0.0,0.75,70.0,73.0,69.0,71.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
264,1.0,300,4.0,4.0,0.0,0.75,70.0,72.0,69.0,71.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
265,0.0,22,4.0,4.0,0.5,0.75,70.0,68.0,69.0,71.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
268,0.0,233,2.0,6.0,0.5,0.3333333333333333,62.0,62.0,63.0,66.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
269,0.0,300,4.0,6.0,0.5,0.3333333333333333,64.0,68.0,63.0,66.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
270,1.0,300,12.0,6.0,0.25,0.3333333333333333,69.0,68.0,63.0,66.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
271,1.0,54,7.0,6.0,0.2857142857142857,0.3333333333333333,66.0,65.0,63.0,66.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
272,0.0,300,9.0,6.0,0.3333333333333333,0.3333333333333333,64.0,63.0,63.0,66.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
273,0.0,130,2.0,6.0,1.0,0.3333333333333333,65.0,63.0,63.0,66.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
275,0.0,234,4.0,3.0,0.25,0.3333333333333333,72.0,71.0,68.0,72.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
276,0.0,41,8.0,3.0,0.375,0.3333333333333333,71.0,74.0,68.0,72.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
277,1.0,300,3.0,3.0,0.0,0.3333333333333333,72.0,73.0,68.0,72.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
278,0.0,289,3.0,2.0,0.6666666666666666,0.5,66.0,64.0,72.0,72.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
292,1.0,195,14.0,3.0,0.42857142857142855,0.3333333333333333,61.0,62.0,64.0,63.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
293,0.0,288,1.0,3.0,1.0,0.3333333333333333,65.0,64.0,64.0,63.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
294,0.0,300,6.0,3.0,0.5,0.3333333333333333,67.0,69.0,64.0,63.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
295,0.0,91,6.0,4.0,0.5,0.25,69.0,71.0,71.0,73.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
297,0.0,92,2.0,4.0,1.0,0.25,72.0,75.0,71.0,73.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
298,1.0,300,9.0,4.0,0.2222222222222222,0.25,71.0,73.0,71.0,73.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
299,1.0,90,2.0,3.0,0.0,0.6666666666666666,71.0,72.0,68.0,70.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
300,1.0,69,3.0,3.0,0.0,0.6666666666666666,71.0,71.0,68.0,70.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
301,0.0,113,4.0,3.0,0.5,0.6666666666666666,70.0,74.0,68.0,70.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
305,0.0,300,3.0,5.0,0.3333333333333333,0.2,61.0,61.0,62.0,61.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
306,0.0,300,6.0,5.0,0.6666666666666666,0.2,64.0,64.0,62.0,61.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
307,0.0,300,2.0,5.0,1.0,0.2,62.0,61.0,62.0,61.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
308,0.0,300,6.0,5.0,0.3333333333333333,0.2,61.0,61.0,62.0,61.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
309,1.0,300,6.0,5.0,0.6666666666666666,0.2,65.0,67.0,62.0,61.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
311,0.0,300,2.0,2.0,0.5,0.5,75.0,74.0,74.0,73.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
312,1.0,282,8.0,4.0,0.375,0.5,69.0,68.0,68.0,72.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
313,1.0,125,4.0,4.0,0.25,0.5,70.0,72.0,68.0,72.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
314,0.0,300,5.0,4.0,0.4,0.5,70.0,72.0,68.0,72.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
315,0.0,300,19.0,4.0,0.47368421052631576,0.5,67.0,70.0,68.0,72.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
317,0.0,49,1.0,2.0,1.0,0.5,69.0,71.0,70.0,74.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
318,1.0,300,5.0,2.0,0.0,0.5,72.0,74.0,70.0,74.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
319,1.0,300,3.0,6.0,0.0,0.5,75.0,79.0,75.0,79.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
320,0.0,86,9.0,6.0,0.2222222222222222,0.5,76.0,80.0,75.0,79.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
321,0.0,300,8.0,6.0,0.125,0.5,76.0,83.0,75.0,79.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
322,0.0,300,11.0,6.0,0.45454545454545453,0.5,72.0,73.0,75.0,79.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
323,1.0,48,4.0,6.0,0.25,0.5,72.0,75.0,75.0,79.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
324,1.0,41,5.0,6.0,0.0,0.5,75.0,82.0,75.0,79.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
326,0.0,300,11.0,7.0,0.45454545454545453,0.2857142857142857,71.0,72.0,71.0,74.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
327,0.0,300,5.0,7.0,0.4,0.2857142857142857,71.0,71.0,71.0,74.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
328,1.0,300,16.0,7.0,0.4375,0.2857142857142857,74.0,75.0,71.0,74.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
329,0.0,300,5.0,7.0,0.4,0.2857142857142857,73.0,74.0,71.0,74.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
330,1.0,300,4.0,7.0,0.0,0.2857142857142857,72.0,75.0,71.0,74.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
331,0.0,300,9.0,7.0,0.2222222222222222,0.2857142857142857,71.0,73.0,71.0,74.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
332,1.0,300,2.0,5.0,0.0,0.8,74.0,80.0,78.0,81.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
333,0.0,197,20.0,5.0,0.55,0.8,75.0,77.0,78.0,81.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
334,1.0,300,4.0,5.0,0.5,0.8,75.0,77.0,78.0,81.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
335,1.0,125,2.0,5.0,0.0,0.8,74.0,80.0,78.0,81.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
336,1.0,286,6.0,5.0,0.0,0.8,76.0,81.0,78.0,81.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
341,0.0,300,6.0,4.0,0.16666666666666666,0.5,75.0,79.0,75.0,78.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
342,1.0,121,6.0,4.0,0.3333333333333333,0.5,74.0,74.0,75.0,78.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
347,1.0,300,17.0,6.0,0.5294117647058824,0.5,70.0,73.0,70.0,73.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
348,1.0,300,5.0,6.0,0.0,0.5,70.0,72.0,70.0,73.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
349,1.0,42,9.0,6.0,0.2222222222222222,0.5,72.0,75.0,70.0,73.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
350,0.0,300,2.0,6.0,1.0,0.5,71.0,73.0,70.0,73.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
351,0.0,280,1.0,6.0,1.0,0.5,68.0,71.0,70.0,73.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
352,0.0,300,4.0,10.0,0.25,0.3,69.0,71.0,71.0,75.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
353,0.0,76,7.0,10.0,0.14285714285714285,0.3,71.0,75.0,71.0,75.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
354,1.0,300,8.0,10.0,0.25,0.3,67.0,71.0,71.0,75.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
355,1.0,300,3.0,10.0,0.0,0.3,70.0,70.0,71.0,75.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
356,0.0,300,11.0,10.0,0.36363636363636365,0.3,70.0,72.0,71.0,75.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
357,0.0,300,9.0,10.0,0.5555555555555556,0.3,70.0,71.0,71.0,75.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
358,1.0,195,24.0,10.0,0.25,0.3,73.0,73.0,71.0,75.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
359,0.0,300,6.0,10.0,0.3333333333333333,0.3,69.0,71.0,71.0,75.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
360,0.0,300,16.0,10.0,0.5625,0.3,68.0,69.0,71.0,75.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
362,0.0,300,5.0,7.0,0.4,0.42857142857142855,64.0,64.0,64.0,68.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
363,1.0,300,4.0,7.0,0.5,0.42857142857142855,65.0,66.0,64.0,68.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
364,1.0,300,12.0,7.0,0.25,0.42857142857142855,69.0,68.0,64.0,68.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
365,0.0,300,10.0,7.0,0.6,0.42857142857142855,67.0,69.0,64.0,68.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
366,1.0,300,7.0,7.0,0.7142857142857143,0.42857142857142855,66.0,66.0,64.0,68.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
367,0.0,300,10.0,7.0,0.3,0.42857142857142855,66.0,68.0,64.0,68.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
368,0.0,48,2.0,7.0,1.0,0.42857142857142855,64.0,68.0,64.0,68.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
369,1.0,146,4.0,3.0,0.25,0.6666666666666666,68.0,70.0,67.0,70.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
370,1.0,177,10.0,3.0,0.3,0.6666666666666666,68.0,71.0,67.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
371,0.0,300,6.0,3.0,0.6666666666666666,0.6666666666666666,68.0,69.0,67.0,70.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
372,0.0,66,4.0,5.0,0.25,0.2,72.0,73.0,73.0,73.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
373,0.0,300,10.0,5.0,0.4,0.2,72.0,73.0,73.0,73.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
374,0.0,300,4.0,5.0,0.5,0.2,72.0,76.0,73.0,73.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
375,1.0,189,14.0,5.0,0.42857142857142855,0.2,70.0,72.0,73.0,73.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
376,0.0,107,10.0,5.0,0.4,0.2,73.0,74.0,73.0,73.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
379,1.0,143,18.0,5.0,0.3888888888888889,0.8,70.0,71.0,69.0,72.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
380,1.0,100,3.0,5.0,0.0,0.8,72.0,73.0,69.0,72.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
381,1.0,300,3.0,5.0,0.3333333333333333,0.8,68.0,69.0,69.0,72.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
382,0.0,300,2.0,5.0,0.5,0.8,67.0,69.0,69.0,72.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
383,1.0,218,2.0,5.0,0.5,0.8,70.0,73.0,69.0,72.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
392,1.0,125,2.0,7.0,0.0,0.2857142857142857,74.0,75.0,70.0,73.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
394,1.0,300,5.0,7.0,0.2,0.2857142857142857,70.0,76.0,70.0,73.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
395,0.0,17,7.0,7.0,0.7142857142857143,0.2857142857142857,72.0,74.0,70.0,73.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
396,0.0,227,2.0,7.0,1.0,0.2857142857142857,72.0,72.0,70.0,73.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
397,0.0,261,2.0,7.0,1.0,0.2857142857142857,72.0,72.0,70.0,73.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
399,0.0,300,7.0,6.0,0.2857142857142857,0.5,71.0,72.0,70.0,76.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
400,0.0,255,4.0,6.0,0.75,0.5,72.0,74.0,70.0,76.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
401,1.0,169,4.0,6.0,0.25,0.5,70.0,75.0,70.0,76.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
402,1.0,300,2.0,6.0,0.0,0.5,75.0,75.0,70.0,76.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
403,0.0,123,3.0,6.0,0.6666666666666666,0.5,71.0,75.0,70.0,76.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
404,1.0,32,10.0,6.0,0.1,0.5,75.0,81.0,70.0,76.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
405,1.0,156,11.0,6.0,0.18181818181818182,0.5,68.0,70.0,72.0,70.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
406,0.0,37,5.0,6.0,0.4,0.5,68.0,69.0,72.0,70.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
407,0.0,300,14.0,6.0,0.35714285714285715,0.5,66.0,66.0,72.0,70.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
408,1.0,300,5.0,6.0,0.2,0.5,70.0,73.0,72.0,70.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
409,0.0,300,4.0,6.0,0.25,0.5,66.0,66.0,72.0,70.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
410,1.0,300,6.0,6.0,0.16666666666666666,0.5,70.0,70.0,72.0,70.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
412,1.0,300,8.0,5.0,0.375,0.6,71.0,74.0,72.0,73.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
413,1.0,300,10.0,5.0,0.4,0.6,69.0,72.0,72.0,73.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
414,0.0,300,1.0,5.0,1.0,0.6,68.0,71.0,72.0,73.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
415,1.0,300,11.0,5.0,0.2727272727272727,0.6,68.0,71.0,72.0,73.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
418,1.0,300,3.0,2.0,0.0,0.5,62.0,59.0,61.0,62.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
419,0.0,300,11.0,2.0,0.5454545454545454,0.5,64.0,63.0,61.0,62.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
420,1.0,300,4.0,3.0,0.25,0.6666666666666666,67.0,69.0,69.0,71.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
422,0.0,300,1.0,3.0,1.0,0.6666666666666666,70.0,71.0,69.0,71.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
423,0.0,300,5.0,9.0,0.2,0.5555555555555556,67.0,68.0,65.0,67.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
424,1.0,300,6.0,9.0,0.16666666666666666,0.5555555555555556,66.0,67.0,65.0,67.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
425,1.0,158,3.0,9.0,0.0,0.5555555555555556,64.0,66.0,65.0,67.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
426,0.0,300,7.0,9.0,0.42857142857142855,0.5555555555555556,67.0,67.0,65.0,67.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
427,1.0,300,6.0,9.0,0.5,0.5555555555555556,67.0,70.0,65.0,67.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
428,1.0,181,5.0,9.0,0.2,0.5555555555555556,65.0,65.0,65.0,67.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
429,0.0,300,7.0,9.0,0.5714285714285714,0.5555555555555556,65.0,67.0,65.0,67.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
430,0.0,300,2.0,9.0,1.0,0.5555555555555556,60.0,60.0,65.0,67.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
431,1.0,300,4.0,9.0,0.25,0.5555555555555556,65.0,65.0,65.0,67.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
432,0.0,123,1.0,6.0,1.0,0.16666666666666666,68.0,71.0,70.0,70.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
